seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,1,162692395866743,162692395866796,162692396194714,53,327918,327971,1,10771466932
1,0,1,162692405839960,162692405840000,162692406187067,40,347067,347107,1,10771466932
2,0,1,162692415808785,162692415808832,162692416059579,47,250747,250794,1,10771466932
3,0,1,162692425844012,162692425844060,162692426161217,48,317157,317205,1,10771466932
4,0,1,162692435815822,162692435815906,162692436344613,84,528707,528791,1,10771466932
5,0,1,162692445814145,162692445814200,162692446072750,55,258550,258605,1,10771466932
6,0,1,162692455839875,162692455839921,162692456143256,46,303335,303381,1,10771466932
7,0,1,162692465828708,162692465828769,162692466111126,61,282357,282418,1,10771466932
8,0,1,162692475862952,162692475862998,162692476172162,46,309164,309210,1,10771466932
9,0,1,162692485814377,162692485814445,162692486073616,68,259171,259239,1,10771466932
10,0,1,162692495839797,162692495839843,162692496119206,46,279363,279409,1,10771466932
11,0,1,162692505857757,162692505857804,162692506157430,47,299626,299673,1,10771466932
12,0,1,162692515816016,162692515816062,162692516150874,46,334812,334858,1,10771466932
13,0,1,162692525839341,162692525839394,162692526120739,53,281345,281398,1,10771466932
14,0,1,162692535868167,162692535868213,162692536168687,46,300474,300520,1,10771466932
15,0,1,162692545884868,162692545884914,162692546191928,46,307014,307060,1,10771466932
16,0,1,162692555856035,162692555856082,162692556151181,47,295099,295146,1,10771466932
17,0,1,162692565849740,162692565849785,162692566128342,45,278557,278602,1,10771466932
18,0,1,162692575874827,162692575874894,162692576190451,67,315557,315624,1,10771466932
19,0,1,162692585812179,162692585812223,162692586071575,44,259352,259396,1,10771466932
20,0,1,162692595873367,162692595873418,162692596506880,51,633462,633513,1,10771466932
21,0,1,162692605850316,162692605850366,162692606100997,50,250631,250681,1,10771466932
22,0,1,162692615818100,162692615818152,162692616099361,52,281209,281261,1,10771466932
23,0,1,162692625847070,162692625847116,162692626122169,46,275053,275099,1,10771466932
24,0,1,162692635848151,162692635848202,162692636174867,51,326665,326716,1,10771466932
25,0,1,162692645822092,162692645822140,162692646079586,48,257446,257494,1,10771466932
26,0,1,162692655840513,162692655840561,162692656063802,48,223241,223289,1,10771466932
27,0,1,162692665883619,162692665883666,162692666164555,47,280889,280936,1,10771466932
28,0,1,162692675885588,162692675885635,162692676201860,47,316225,316272,1,10771466932
29,0,1,162692685818296,162692685818357,162692686005498,61,187141,187202,1,10771466932
30,0,1,162692695828546,162692695828606,162692696086182,60,257576,257636,1,10771466932
31,0,1,162692705886960,162692705887007,162692706175115,47,288108,288155,1,10771466932
32,0,1,162692715883086,162692715883132,162692716181297,46,298165,298211,1,10771466932
33,0,1,162692725868479,162692725868540,162692726211731,61,343191,343252,1,10771466932
34,0,1,162692735849833,162692735849896,162692736193238,63,343342,343405,1,10771466932
35,0,1,162692745841364,162692745841410,162692746082154,46,240744,240790,1,10771466932
36,0,1,162692755885924,162692755885972,162692756236147,48,350175,350223,1,10771466932
37,0,1,162692765853001,162692765853048,162692766492521,47,639473,639520,1,10771466932
38,0,1,162692775842902,162692775842953,162692776126083,51,283130,283181,1,10771466932
39,0,1,162692785885632,162692785885679,162692786277336,47,391657,391704,1,10771466932
40,0,1,162692795886198,162692795886244,162692796197925,46,311681,311727,1,10771466932
41,0,1,162692805825941,162692805826005,162692806172699,64,346694,346758,1,10771466932
42,0,1,162692815825622,162692815825683,162692816161009,61,335326,335387,1,10771466932
43,0,1,162692825846006,162692825846052,162692826146142,46,300090,300136,1,10771466932
44,0,1,162692835847460,162692835847528,162692836185152,68,337624,337692,1,10771466932
45,0,1,162692845840154,162692845840198,162692846090711,44,250513,250557,1,10771466932
46,0,1,162692856075477,162692856075529,162692864325045,52,8249516,8249568,1,10771466932
47,0,1,162692865829806,162692865829870,162692866199026,64,369156,369220,1,10771466932
48,0,1,162692875873432,162692875873496,162692876277578,64,404082,404146,1,10771466932
49,0,1,162692885832433,162692885832496,162692886197101,63,364605,364668,1,10771466932
50,0,1,162692895829261,162692895829312,162692896133150,51,303838,303889,1,10771466932
51,0,1,162692905825177,162692905825247,162692906110515,70,285268,285338,1,10771466932
52,0,1,162692915808468,162692915808519,162692916039778,51,231259,231310,1,10771466932
53,0,1,162692925890046,162692925890094,162692926194641,48,304547,304595,1,10771466932
54,0,1,162692935832369,162692935832419,162692936110884,50,278465,278515,1,10771466932
55,0,1,162692945847827,162692945847874,162692946130536,47,282662,282709,1,10771466932
56,0,1,162692955817130,162692955817187,162692956091785,57,274598,274655,1,10771466932
57,0,1,162692965849121,162692965849168,162692966320539,47,471371,471418,1,10771466932
58,0,1,162692975799705,162692975799758,162692976101825,53,302067,302120,1,10771466932
59,0,1,162692985823220,162692985823275,162692986096420,55,273145,273200,1,10771466932
60,0,1,162692995821906,162692995821947,162692996314066,41,492119,492160,1,10771466932
61,0,1,162693005829509,162693005829557,162693006173255,48,343698,343746,1,10771466932
62,0,1,162693015839155,162693015839205,162693016245690,50,406485,406535,1,10771466932
63,0,1,162693025842152,162693025842198,162693026274346,46,432148,432194,1,10771466932
64,0,1,162693035841967,162693035842029,162693036301412,62,459383,459445,1,10771466932
65,0,1,162693045826578,162693045826621,162693046103848,43,277227,277270,1,10771466932
66,0,1,162693055817582,162693055817642,162693056078832,60,261190,261250,1,10771466932
67,0,1,162693065842258,162693065842319,162693066226549,61,384230,384291,1,10771466932
68,0,1,162693075904421,162693075904480,162693076891412,59,986932,986991,1,10771466932
69,0,1,162693085862715,162693085862754,162693086323161,39,460407,460446,1,10771466932
70,0,1,162693095844467,162693095844514,162693096101901,47,257387,257434,1,10771466932
71,0,1,162693105848172,162693105848220,162693106135999,48,287779,287827,1,10771466932
72,0,1,162693115819226,162693115819290,162693116089721,64,270431,270495,1,10771466932
73,0,1,162693125829859,162693125829906,162693126052455,47,222549,222596,1,10771466932
74,0,1,162693135834736,162693135834784,162693136058717,48,223933,223981,1,10771466932
75,0,1,162693145837103,162693145837149,162693146064526,46,227377,227423,1,10771466932
76,0,1,162693155820662,162693155820710,162693156013117,48,192407,192455,1,10771466932
77,0,1,162693165840581,162693165840627,162693166123802,46,283175,283221,1,10771466932
78,0,1,162693175889895,162693175889941,162693176190839,46,300898,300944,1,10771466932
79,0,1,162693185888991,162693185889037,162693186239876,46,350839,350885,1,10771466932
80,0,1,162693195888516,162693195888563,162693196228935,47,340372,340419,1,10771466932
81,0,1,162693205825320,162693205825369,162693206063956,49,238587,238636,1,10771466932
82,0,1,162693215848537,162693215848588,162693216133336,51,284748,284799,1,10771466932
83,0,1,162693225887893,162693225887939,162693226182517,46,294578,294624,1,10771466932
84,0,1,162693235888163,162693235888208,162693236236662,45,348454,348499,1,10771466932
85,0,1,162693245888457,162693245888504,162693246185337,47,296833,296880,1,10771466932
86,0,1,162693255891342,162693255891389,162693256245690,47,354301,354348,1,10771466932
87,0,1,162693265836395,162693265836443,162693266104042,48,267599,267647,1,10771466932
88,0,1,162693275892351,162693275892397,162693276209727,46,317330,317376,1,10771466932
89,0,1,162693285891169,162693285891216,162693286256529,47,365313,365360,1,10771466932
90,0,1,162693295904420,162693295904484,162693296288607,64,384123,384187,1,10771466932
91,0,1,162693305890276,162693305890323,162693306247264,47,356941,356988,1,10771466932
92,0,1,162693315887559,162693315887605,162693316457009,46,569404,569450,1,10771466932
93,0,1,162693325856066,162693325856114,162693326113050,48,256936,256984,1,10771466932
94,0,1,162693335889004,162693335889052,162693336205518,48,316466,316514,1,10771466932
95,0,1,162693345890475,162693345890523,162693346305552,48,415029,415077,1,10771466932
96,0,1,162693355889454,162693355889500,162693356270748,46,381248,381294,1,10771466932
97,0,1,162693365855937,162693365855997,162693366128469,60,272472,272532,1,10771466932
98,0,1,162693375890887,162693375890933,162693376231658,46,340725,340771,1,10771466932
99,0,1,162693385834212,162693385834253,162693386105672,41,271419,271460,1,10771466932
100,0,1,162693395829112,162693395829149,162693396332832,37,503683,503720,1,10771466932
101,0,1,162693405836258,162693405836307,162693407148521,49,1312214,1312263,1,10771466932
102,0,1,162693415831292,162693415831346,162693416221086,54,389740,389794,1,10771466932
103,0,1,162693425834463,162693425834521,162693427266523,58,1432002,1432060,1,10771466932
104,0,1,162693435834246,162693435834300,162693436407038,54,572738,572792,1,10771466932
