seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,1,164804367377328,164804367377369,164804375838782,41,8461413,8461454,1,20941962669
1,0,1,164804377391681,164804377391722,164804377960090,41,568368,568409,1,20941962669
2,0,1,164804387375141,164804387375193,164804388089791,52,714598,714650,1,20941962669
3,0,1,164804397400817,164804397400868,164804398082912,51,682044,682095,1,20941962669
4,0,1,164804407441946,164804407441997,164804408210077,51,768080,768131,1,20941962669
5,0,1,164804417440217,164804417440270,164804418329916,53,889646,889699,1,20941962669
6,0,1,164804427367062,164804427367114,164804428142024,52,774910,774962,1,20941962669
7,0,1,164804437408796,164804437408847,164804438257580,51,848733,848784,1,20941962669
8,0,1,164804447359839,164804447359900,164804447897967,61,538067,538128,1,20941962669
9,0,1,164804457367340,164804457367381,164804457904414,41,537033,537074,1,20941962669
10,0,1,164804467376268,164804467376320,164804467782417,52,406097,406149,1,20941962669
11,0,1,164804477446298,164804477446349,164804477937527,51,491178,491229,1,20941962669
12,0,1,164804487414099,164804487414150,164804487890188,51,476038,476089,1,20941962669
13,0,1,164804497392531,164804497392582,164804497914888,51,522306,522357,1,20941962669
14,0,1,164804507441698,164804507441749,164804508372060,51,930311,930362,1,20941962669
15,0,1,164804517440528,164804517440579,164804518451096,51,1010517,1010568,1,20941962669
16,0,1,164804527443755,164804527443807,164804528122587,52,678780,678832,1,20941962669
17,0,1,164804537445544,164804537445595,164804538031816,51,586221,586272,1,20941962669
18,0,1,164804547442191,164804547442242,164804548081328,51,639086,639137,1,20941962669
19,0,1,164804557446972,164804557447029,164804558318800,57,871771,871828,1,20941962669
20,0,1,164804567405075,164804567405133,164804568341529,58,936396,936454,1,20941962669
21,0,1,164804577440603,164804577440654,164804578108986,51,668332,668383,1,20941962669
22,0,1,164804587400038,164804587400091,164804588233461,53,833370,833423,1,20941962669
23,0,1,164804597443263,164804597443313,164804598271500,50,828187,828237,1,20941962669
24,0,1,164804607444070,164804607444121,164804608451768,51,1007647,1007698,1,20941962669
25,0,1,164804617433270,164804617433328,164804618066602,58,633274,633332,1,20941962669
26,0,1,164804627428535,164804627428586,164804628367421,51,938835,938886,1,20941962669
27,0,1,164804637444926,164804637444983,164804637951359,57,506376,506433,1,20941962669
28,0,1,164804647415258,164804647415315,164804647868751,57,453436,453493,1,20941962669
29,0,1,164804657394848,164804657394898,164804657823939,50,429041,429091,1,20941962669
30,0,1,164804667385697,164804667385748,164804667817058,51,431310,431361,1,20941962669
31,0,1,164804677386540,164804677386593,164804677853687,53,467094,467147,1,20941962669
32,0,1,164804687400632,164804687400683,164804688423290,51,1022607,1022658,1,20941962669
33,0,1,164804697445083,164804697445140,164804698432052,57,986912,986969,1,20941962669
34,0,1,164804707444128,164804707444185,164804708402915,57,958730,958787,1,20941962669
35,0,1,164804717461771,164804717461821,164804718533266,50,1071445,1071495,1,20941962669
36,0,1,164804727478487,164804727478537,164804728120032,50,641495,641545,1,20941962669
37,0,1,164804737442042,164804737442094,164804738469844,52,1027750,1027802,1,20941962669
38,0,1,164804747422983,164804747423040,164804748278621,57,855581,855638,1,20941962669
39,0,1,164804757445365,164804757445415,164804758396752,50,951337,951387,1,20941962669
40,0,1,164804767445581,164804767445630,164804768246895,49,801265,801314,1,20941962669
41,0,1,164804777375399,164804777375448,164804778170358,49,794910,794959,1,20941962669
42,0,1,164804787443523,164804787443580,164804788193532,57,749952,750009,1,20941962669
43,0,1,164804797407941,164804797407992,164804798056943,51,648951,649002,1,20941962669
44,0,1,164804807445163,164804807445214,164804808256462,51,811248,811299,1,20941962669
45,0,1,164804817444362,164804817444413,164804818231807,51,787394,787445,1,20941962669
46,0,1,164804827427648,164804827427705,164804828446131,57,1018426,1018483,1,20941962669
47,0,1,164804837445108,164804837445159,164804838252772,51,807613,807664,1,20941962669
48,0,1,164804847409429,164804847409494,164804848325935,65,916441,916506,1,20941962669
49,0,1,164804857446513,164804857446572,164804858414110,59,967538,967597,1,20941962669
50,0,1,164804867442388,164804867442445,164804868373122,57,930677,930734,1,20941962669
51,0,1,164804877447076,164804877447127,164804878240632,51,793505,793556,1,20941962669
52,0,1,164804887387923,164804887387974,164804888206434,51,818460,818511,1,20941962669
53,0,1,164804897449309,164804897449360,164804898258563,51,809203,809254,1,20941962669
54,0,1,164804907448265,164804907448316,164804908170559,51,722243,722294,1,20941962669
55,0,1,164804917441800,164804917441852,164804918084765,52,642913,642965,1,20941962669
56,0,1,164804927413549,164804927413602,164804928354032,53,940430,940483,1,20941962669
57,0,1,164804937445782,164804937445833,164804938441682,51,995849,995900,1,20941962669
58,0,1,164804947390324,164804947390414,164804948440342,90,1049928,1050018,1,20941962669
59,0,1,164804957445455,164804957445513,164804958233187,58,787674,787732,1,20941962669
60,0,1,164804967443518,164804967443570,164804968318315,52,874745,874797,1,20941962669
61,0,1,164804977445020,164804977445072,164804978314029,52,868957,869009,1,20941962669
62,0,1,164804987418120,164804987418179,164804988352098,59,933919,933978,1,20941962669
63,0,1,164804997445715,164804997445773,164804998517474,58,1071701,1071759,1,20941962669
64,0,1,164805007393239,164805007393290,164805007895858,51,502568,502619,1,20941962669
65,0,1,164805017393506,164805017393557,164805017951556,51,557999,558050,1,20941962669
66,0,1,164805027446384,164805027446435,164805028407333,51,960898,960949,1,20941962669
67,0,1,164805037401250,164805037401309,164805038354217,59,952908,952967,1,20941962669
68,0,1,164805047448347,164805047448404,164805048477071,57,1028667,1028724,1,20941962669
69,0,1,164805057418924,164805057418982,164805058459976,58,1040994,1041052,1,20941962669
70,0,1,164805067444917,164805067444974,164805068478645,57,1033671,1033728,1,20941962669
71,0,1,164805077448049,164805077448100,164805077946751,51,498651,498702,1,20941962669
72,0,1,164805087447679,164805087447730,164805087961739,51,514009,514060,1,20941962669
73,0,1,164805097410785,164805097410850,164805097844270,65,433420,433485,1,20941962669
74,0,1,164805107444386,164805107444439,164805107897210,53,452771,452824,1,20941962669
75,0,1,164805117402766,164805117402817,164805117847306,51,444489,444540,1,20941962669
76,0,1,164805127447214,164805127447272,164805128039225,58,591953,592011,1,20941962669
