seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,4,164804367377328,164804367377369,164804375776549,41,8399180,8399221,1,19311812704
1,0,4,164804377391681,164804377391722,164804378071619,41,679897,679938,1,19311812704
2,0,4,164804387375141,164804387375193,164804388065122,52,689929,689981,1,19311812704
3,0,4,164804397400817,164804397400868,164804397957608,51,556740,556791,1,19311812704
4,0,4,164804407441946,164804407441997,164804408133727,51,691730,691781,1,19311812704
5,0,4,164804417440217,164804417440270,164804418153725,53,713455,713508,1,19311812704
6,0,4,164804427367062,164804427367114,164804427960890,52,593776,593828,1,19311812704
7,0,4,164804437408796,164804437408847,164804437819790,51,410943,410994,1,19311812704
8,0,4,164804447359839,164804447359900,164804447784965,61,425065,425126,1,19311812704
9,0,4,164804457367340,164804457367381,164804457808019,41,440638,440679,1,19311812704
10,0,4,164804467376268,164804467376320,164804467841387,52,465067,465119,1,19311812704
11,0,4,164804477446298,164804477446349,164804477967299,51,520950,521001,1,19311812704
12,0,4,164804487414099,164804487414150,164804487930529,51,516379,516430,1,19311812704
13,0,4,164804497392531,164804497392582,164804497813959,51,421377,421428,1,19311812704
14,0,4,164804507441698,164804507441749,164804507951481,51,509732,509783,1,19311812704
15,0,4,164804517440528,164804517440579,164804518206567,51,765988,766039,1,19311812704
16,0,4,164804527443755,164804527443807,164804528074823,52,631016,631068,1,19311812704
17,0,4,164804537445544,164804537445595,164804538161879,51,716284,716335,1,19311812704
18,0,4,164804547442191,164804547442242,164804548156516,51,714274,714325,1,19311812704
19,0,4,164804557446972,164804557447029,164804558106845,57,659816,659873,1,19311812704
20,0,4,164804567405075,164804567405133,164804568223083,58,817950,818008,1,19311812704
21,0,4,164804577440603,164804577440654,164804578443924,51,1003270,1003321,1,19311812704
22,0,4,164804587400038,164804587400091,164804588386113,53,986022,986075,1,19311812704
23,0,4,164804597443263,164804597443313,164804598394082,50,950769,950819,1,19311812704
24,0,4,164804607444070,164804607444121,164804608352801,51,908680,908731,1,19311812704
25,0,4,164804617433270,164804617433328,164804618237824,58,804496,804554,1,19311812704
26,0,4,164804627428535,164804627428586,164804628444882,51,1016296,1016347,1,19311812704
27,0,4,164804637444926,164804637444983,164804638510868,57,1065885,1065942,1,19311812704
28,0,4,164804647415258,164804647415315,164804648386258,57,970943,971000,1,19311812704
29,0,4,164804657394848,164804657394898,164804658363865,50,968967,969017,1,19311812704
30,0,4,164804667385697,164804667385748,164804668364868,51,979120,979171,1,19311812704
31,0,4,164804677386540,164804677386593,164804678181004,53,794411,794464,1,19311812704
32,0,4,164804687400632,164804687400683,164804688368593,51,967910,967961,1,19311812704
33,0,4,164804697445083,164804697445140,164804698008028,57,562888,562945,1,19311812704
34,0,4,164804707444128,164804707444185,164804707885906,57,441721,441778,1,19311812704
35,0,4,164804717461771,164804717461821,164804718083538,50,621717,621767,1,19311812704
36,0,4,164804727478487,164804727478537,164804727910187,50,431650,431700,1,19311812704
37,0,4,164804737442042,164804737442094,164804738068704,52,626610,626662,1,19311812704
38,0,4,164804747422983,164804747423040,164804747982905,57,559865,559922,1,19311812704
39,0,4,164804757445365,164804757445415,164804757896800,50,451385,451435,1,19311812704
40,0,4,164804767445581,164804767445630,164804768051146,49,605516,605565,1,19311812704
41,0,4,164804777375399,164804777375448,164804777800754,49,425306,425355,1,19311812704
42,0,4,164804787443523,164804787443580,164804788354361,57,910781,910838,1,19311812704
43,0,4,164804797407941,164804797407992,164804798004187,51,596195,596246,1,19311812704
44,0,4,164804807445163,164804807445214,164804808256459,51,811245,811296,1,19311812704
45,0,4,164804817444362,164804817444413,164804818093498,51,649085,649136,1,19311812704
46,0,4,164804827427648,164804827427705,164804828206763,57,779058,779115,1,19311812704
47,0,4,164804837445108,164804837445159,164804838047396,51,602237,602288,1,19311812704
48,0,4,164804847409429,164804847409494,164804848333337,65,923843,923908,1,19311812704
49,0,4,164804857446513,164804857446572,164804858161471,59,714899,714958,1,19311812704
50,0,4,164804867442388,164804867442445,164804868143964,57,701519,701576,1,19311812704
51,0,4,164804877447076,164804877447127,164804877988949,51,541822,541873,1,19311812704
52,0,4,164804887387923,164804887387974,164804887946556,51,558582,558633,1,19311812704
53,0,4,164804897449309,164804897449360,164804898084558,51,635198,635249,1,19311812704
54,0,4,164804907448265,164804907448316,164804908340393,51,892077,892128,1,19311812704
55,0,4,164804917441800,164804917441852,164804918052438,52,610586,610638,1,19311812704
56,0,4,164804927413549,164804927413602,164804928205621,53,792019,792072,1,19311812704
57,0,4,164804937445782,164804937445833,164804938112390,51,666557,666608,1,19311812704
58,0,4,164804947390324,164804947390414,164804948132167,90,741753,741843,1,19311812704
59,0,4,164804957445455,164804957445513,164804958386393,58,940880,940938,1,19311812704
60,0,4,164804967443518,164804967443570,164804968484057,52,1040487,1040539,1,19311812704
61,0,4,164804977445020,164804977445072,164804977897703,52,452631,452683,1,19311812704
62,0,4,164804987418120,164804987418179,164804987859127,59,440948,441007,1,19311812704
63,0,4,164804997445715,164804997445773,164804997950614,58,504841,504899,1,19311812704
64,0,4,164805007393239,164805007393290,164805008027611,51,634321,634372,1,19311812704
65,0,4,164805017393506,164805017393557,164805017955945,51,562388,562439,1,19311812704
66,0,4,164805027446384,164805027446435,164805028178646,51,732211,732262,1,19311812704
67,0,4,164805037401250,164805037401309,164805038019654,59,618345,618404,1,19311812704
68,0,4,164805047448347,164805047448404,164805048187824,57,739420,739477,1,19311812704
69,0,4,164805057418924,164805057418982,164805057833930,58,414948,415006,1,19311812704
70,0,4,164805067444917,164805067444974,164805067909102,57,464128,464185,1,19311812704
71,0,4,164805077448049,164805077448100,164805078252976,51,804876,804927,1,19311812704
72,0,4,164805087447679,164805087447730,164805088090391,51,642661,642712,1,19311812704
73,0,4,164805097410785,164805097410850,164805097877108,65,466258,466323,1,19311812704
74,0,4,164805107444386,164805107444439,164805107931252,53,486813,486866,1,19311812704
75,0,4,164805117402766,164805117402817,164805117716742,51,313925,313976,1,19311812704
76,0,4,164805127447214,164805127447272,164805127891746,58,444474,444532,1,19311812704
77,0,4,164805137447423,164805137447474,164805137882849,51,435375,435426,1,19311812704
78,0,4,164805147448014,164805147448071,164805147920635,57,472564,472621,1,19311812704
79,0,4,164805157449383,164805157449433,164805157926999,50,477566,477616,1,19311812704
80,0,4,164805167444923,164805167444982,164805167911483,59,466501,466560,1,19311812704
81,0,4,164805177444772,164805177444823,164805177953405,51,508582,508633,1,19311812704
82,0,4,164805187426191,164805187426242,164805187990137,51,563895,563946,1,19311812704
83,0,4,164805197447995,164805197448046,164805198038915,51,590869,590920,1,19311812704
84,0,4,164805207448442,164805207448493,164805208427255,51,978762,978813,1,19311812704
85,0,4,164805217452498,164805217452556,164805218211442,58,758886,758944,1,19311812704
86,0,4,164805227447511,164805227447569,164805227869303,58,421734,421792,1,19311812704
87,0,4,164805237448985,164805237449042,164805237950352,57,501310,501367,1,19311812704
88,0,4,164805247415194,164805247415245,164805247954790,51,539545,539596,1,19311812704
89,0,4,164805257449584,164805257449636,164805257988184,52,538548,538600,1,19311812704
90,0,4,164805267427267,164805267427324,164805268099117,57,671793,671850,1,19311812704
91,0,4,164805277449089,164805277449148,164805278044545,59,595397,595456,1,19311812704
92,0,4,164805287450609,164805287450666,164805288199450,57,748784,748841,1,19311812704
93,0,4,164805297392524,164805297392565,164805298029861,41,637296,637337,1,19311812704
94,0,4,164805307387719,164805307387774,164805307939946,55,552172,552227,1,19311812704
95,0,4,164805317408691,164805317408743,164805318004288,52,595545,595597,1,19311812704
96,0,4,164805327418426,164805327418495,164805328433717,69,1015222,1015291,1,19311812704
97,0,4,164805337408667,164805337408718,164805338284078,51,875360,875411,1,19311812704
98,0,4,164805347410685,164805347410736,164805348298349,51,887613,887664,1,19311812704
99,0,4,164805357410619,164805357410684,164805358068400,65,657716,657781,1,19311812704
100,0,4,164805367401638,164805367401689,164805367952305,51,550616,550667,1,19311812704
101,0,4,164805377448927,164805377448978,164805378166620,51,717642,717693,1,19311812704
102,0,4,164805387379410,164805387379469,164805388335479,59,956010,956069,1,19311812704
103,0,4,164805397384468,164805397384534,164805398404636,66,1020102,1020168,1,19311812704
104,0,4,164805407387926,164805407387988,164805408212438,62,824450,824512,1,19311812704
105,0,4,164805417390349,164805417390400,164805418280249,51,889849,889900,1,19311812704
106,0,4,164805427379742,164805427379795,164805428298713,53,918918,918971,1,19311812704
107,0,4,164805437448129,164805437448181,164805437906738,52,458557,458609,1,19311812704
108,0,4,164805447449015,164805447449066,164805447911686,51,462620,462671,1,19311812704
109,0,4,164805457449385,164805457449436,164805457904478,51,455042,455093,1,19311812704
110,0,4,164805467404338,164805467404382,164805467786898,44,382516,382560,1,19311812704
111,0,4,164805477449150,164805477449209,164805478010477,59,561268,561327,1,19311812704
112,0,4,164805487454038,164805487454091,164805487896117,53,442026,442079,1,19311812704
113,0,4,164805497413083,164805497413134,164805498004745,51,591611,591662,1,19311812704
114,0,4,164805507449457,164805507449508,164805507966646,51,517138,517189,1,19311812704
115,0,4,164805517447173,164805517447225,164805518363215,52,915990,916042,1,19311812704
116,0,4,164805527450256,164805527450307,164805527967655,51,517348,517399,1,19311812704
117,0,4,164805537412943,164805537412994,164805538335950,51,922956,923007,1,19311812704
118,0,4,164805547389489,164805547389561,164805548245250,72,855689,855761,1,19311812704
119,0,4,164805557449486,164805557449539,164805558280056,53,830517,830570,1,19311812704
120,0,4,164805567449081,164805567449133,164805568157268,52,708135,708187,1,19311812704
121,0,4,164805577448983,164805577449036,164805578120276,53,671240,671293,1,19311812704
122,0,4,164805587449778,164805587449835,164805588332271,57,882436,882493,1,19311812704
123,0,4,164805600097318,164805600097396,164805601475303,78,1377907,1377985,1,19311812704
124,0,4,164805607394723,164805607394776,164805608931987,53,1537211,1537264,1,19311812704
125,0,4,164805617396052,164805617396111,164805618829957,59,1433846,1433905,1,19311812704
126,0,4,164805627397744,164805627397797,164805628800770,53,1402973,1403026,1,19311812704
127,0,4,164805637395406,164805637395468,164805638780197,62,1384729,1384791,1,19311812704
128,0,4,164805647397940,164805647398006,164805648764604,66,1366598,1366664,1,19311812704
129,0,4,164805657387483,164805657387541,164805658466828,58,1079287,1079345,1,19311812704
130,0,4,164805667393416,164805667393467,164805668233210,51,839743,839794,1,19311812704
131,0,4,164805677452296,164805677452353,164805678347719,57,895366,895423,1,19311812704
132,0,4,164805687451754,164805687451811,164805688252027,57,800216,800273,1,19311812704
133,0,4,164805697421786,164805697421835,164805698182286,49,760451,760500,1,19311812704
134,0,4,164805707451952,164805707452009,164805708427606,57,975597,975654,1,19311812704
135,0,4,164805717480431,164805717480493,164805718525380,62,1044887,1044949,1,19311812704
136,0,4,164805727455688,164805727455740,164805727978478,52,522738,522790,1,19311812704
137,0,4,164805737454804,164805737454861,164805737985526,57,530665,530722,1,19311812704
138,0,4,164805747384518,164805747384569,164805747917893,51,533324,533375,1,19311812704
139,0,4,164805757396351,164805757396504,164805758145282,153,748778,748931,1,19311812704
140,0,4,164805767452584,164805767452636,164805768225758,52,773122,773174,1,19311812704
141,0,4,164805777407909,164805777407960,164805777855172,51,447212,447263,1,19311812704
142,0,4,164805787416824,164805787416889,164805788157360,65,740471,740536,1,19311812704
143,0,4,164805797416451,164805797416508,164805797943051,57,526543,526600,1,19311812704
144,0,4,164805807422064,164805807422122,164805808264703,58,842581,842639,1,19311812704
145,0,4,164805817490736,164805817490793,164805818043866,57,553073,553130,1,19311812704
146,0,4,164805827450777,164805827450834,164805828226789,57,775955,776012,1,19311812704
147,0,4,164805837454182,164805837454233,164805837949991,51,495758,495809,1,19311812704
148,0,4,164805847463164,164805847463215,164805848235198,51,771983,772034,1,19311812704
149,0,4,164805857453137,164805857453187,164805858204780,50,751593,751643,1,19311812704
150,0,4,164805867451162,164805867451213,164805868367776,51,916563,916614,1,19311812704
151,0,4,164805877413548,164805877413605,164805878227128,57,813523,813580,1,19311812704
152,0,4,164805887380223,164805887380275,164805888198342,52,818067,818119,1,19311812704
153,0,4,164805897419514,164805897419565,164805897923429,51,503864,503915,1,19311812704
154,0,4,164805907455630,164805907455681,164805908256964,51,801283,801334,1,19311812704
155,0,4,164805917453415,164805917453467,164805917930272,52,476805,476857,1,19311812704
156,0,4,164805927379513,164805927379553,164805928238422,40,858869,858909,1,19311812704
157,0,4,164805938200398,164805938200452,164805938884138,54,683686,683740,1,19311812704
158,0,4,164805947403201,164805947403261,164805947996420,60,593159,593219,1,19311812704
159,0,4,164805957411821,164805957411873,164805957862192,52,450319,450371,1,19311812704
160,0,4,164805967417558,164805967417609,164805967830750,51,413141,413192,1,19311812704
161,0,4,164805977452114,164805977452165,164805977945817,51,493652,493703,1,19311812704
162,0,4,164805987417943,164805987417994,164805987903962,51,485968,486019,1,19311812704
163,0,4,164805997452733,164805997452784,164805997944633,51,491849,491900,1,19311812704
164,0,4,164806007382703,164806007382754,164806007855701,51,472947,472998,1,19311812704
165,0,4,164806017405620,164806017405672,164806017808022,52,402350,402402,1,19311812704
166,0,4,164806027453797,164806027453850,164806027907101,53,453251,453304,1,19311812704
167,0,4,164806037452588,164806037452639,164806038066682,51,614043,614094,1,19311812704
168,0,4,164806047452594,164806047452645,164806047992500,51,539855,539906,1,19311812704
169,0,4,164806057412773,164806057412824,164806057921511,51,508687,508738,1,19311812704
170,0,4,164806067425844,164806067425895,164806067959213,51,533318,533369,1,19311812704
171,0,4,164806077453472,164806077453531,164806077960903,59,507372,507431,1,19311812704
172,0,4,164806087396760,164806087396809,164806087769717,49,372908,372957,1,19311812704
173,0,4,164806097415845,164806097415898,164806097896473,53,480575,480628,1,19311812704
174,0,4,164806107410429,164806107410486,164806108087790,57,677304,677361,1,19311812704
175,0,4,164806117455561,164806117455612,164806117952390,51,496778,496829,1,19311812704
176,0,4,164806127456820,164806127456871,164806127963668,51,506797,506848,1,19311812704
177,0,4,164806137453678,164806137453729,164806138234374,51,780645,780696,1,19311812704
178,0,4,164806147452738,164806147452797,164806148335861,59,883064,883123,1,19311812704
179,0,4,164806157457696,164806157457747,164806158449767,51,992020,992071,1,19311812704
180,0,4,164806167454001,164806167454054,164806167877211,53,423157,423210,1,19311812704
181,0,4,164806177455641,164806177455692,164806178002548,51,546856,546907,1,19311812704
182,0,4,164806187452952,164806187453004,164806187917422,52,464418,464470,1,19311812704
183,0,4,164806197458003,164806197458054,164806197984120,51,526066,526117,1,19311812704
184,0,4,164806207458752,164806207458803,164806207983331,51,524528,524579,1,19311812704
185,0,4,164806217455041,164806217455092,164806217977899,51,522807,522858,1,19311812704
186,0,4,164806227454286,164806227454339,164806228068595,53,614256,614309,1,19311812704
187,0,4,164806237456567,164806237456618,164806238047012,51,590394,590445,1,19311812704
188,0,4,164806247458007,164806247458056,164806248077136,49,619080,619129,1,19311812704
189,0,4,164806257453854,164806257453905,164806258059081,51,605176,605227,1,19311812704
190,0,4,164806267453721,164806267453772,164806268071481,51,617709,617760,1,19311812704
191,0,4,164806277455227,164806277455280,164806277978893,53,523613,523666,1,19311812704
192,0,4,164806287454960,164806287455010,164806288182557,50,727547,727597,1,19311812704
193,0,4,164806297453820,164806297453871,164806299054809,51,1600938,1600989,1,19311812704
194,0,4,164806307456140,164806307456193,164806307979089,53,522896,522949,1,19311812704
195,0,4,164806317456902,164806317456953,164806318146332,51,689379,689430,1,19311812704
196,0,4,164806327473664,164806327473730,164806328347508,66,873778,873844,1,19311812704
197,0,4,164806337400377,164806337400428,164806337919753,51,519325,519376,1,19311812704
198,0,4,164806347402017,164806347402068,164806347960200,51,558132,558183,1,19311812704
199,0,4,164806357455899,164806357455950,164806358085816,51,629866,629917,1,19311812704
200,0,4,164806367388876,164806367388953,164806368857163,77,1468210,1468287,1,19311812704
201,0,4,164806377424385,164806377424522,164806378491387,137,1066865,1067002,1,19311812704
202,0,4,164806387509546,164806387509682,164806388506997,136,997315,997451,1,19311812704
203,0,4,164806397456176,164806397456226,164806399260889,50,1804663,1804713,1,19311812704
204,0,4,164806407518355,164806407518487,164806409055887,132,1537400,1537532,1,19311812704
205,0,4,164806417515105,164806417515253,164806419345667,148,1830414,1830562,1,19311812704
206,0,4,164806427515532,164806427515664,164806429065513,132,1549849,1549981,1,19311812704
207,0,4,164806437473819,164806437473967,164806439009917,148,1535950,1536098,1,19311812704
208,0,4,164806447514868,164806447515001,164806449863484,133,2348483,2348616,1,19311812704
209,0,4,164806457518377,164806457518509,164806458652141,132,1133632,1133764,1,19311812704
210,0,4,164806467517209,164806467517341,164806468482496,132,965155,965287,1,19311812704
211,0,4,164806477468899,164806477469036,164806478315239,137,846203,846340,1,19311812704
212,0,4,164806487454984,164806487455117,164806488646967,133,1191850,1191983,1,19311812704
213,0,4,164806497458314,164806497458365,164806498187681,51,729316,729367,1,19311812704
214,0,4,164806507457972,164806507458023,164806509158618,51,1700595,1700646,1,19311812704
215,0,4,164806517475259,164806517475431,164806519067567,172,1592136,1592308,1,19311812704
216,0,4,164806527419905,164806527420038,164806528971341,133,1551303,1551436,1,19311812704
217,0,4,164806537392785,164806537392922,164806538884345,137,1491423,1491560,1,19311812704
218,0,4,164806547424909,164806547425045,164806549382630,136,1957585,1957721,1,19311812704
219,0,4,164806557412858,164806557412909,164806558112973,51,700064,700115,1,19311812704
220,0,4,164806567410978,164806567411029,164806568752291,51,1341262,1341313,1,19311812704
