seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,2,196619241187528,196619241187577,196619245103476,49,3915899,3915948,1,5611387013
1,0,2,196619341200990,196619341201054,196619345392499,64,4191445,4191509,1,5611387013
2,0,2,196619441073525,196619441073590,196619444508019,65,3434429,3434494,1,5611387013
3,0,2,196619541083463,196619541083528,196619544843429,65,3759901,3759966,1,5611387013
4,0,2,196619641064749,196619641064811,196619645278842,62,4214031,4214093,1,5611387013
5,0,2,196619741085788,196619741085853,196619744684200,65,3598347,3598412,1,5611387013
6,0,2,196619841077696,196619841077760,196619845521432,64,4443672,4443736,1,5611387013
7,0,2,196619941079087,196619941079167,196619945542509,80,4463342,4463422,1,5611387013
8,0,2,196620041072696,196620041072772,196620046002908,76,4930136,4930212,1,5611387013
9,0,2,196620141073429,196620141073491,196620148728279,62,7654788,7654850,1,5611387013
10,0,2,196620241079624,196620241079690,196620244631557,66,3551867,3551933,1,5611387013
11,0,2,196620341059592,196620341059658,196620344899998,66,3840340,3840406,1,5611387013
12,0,2,196620441097760,196620441097833,196620444463782,73,3365949,3366022,1,5611387013
13,0,2,196620541081286,196620541081351,196620545167612,65,4086261,4086326,1,5611387013
14,0,2,196620641098470,196620641098534,196620644746784,64,3648250,3648314,1,5611387013
15,0,2,196620741077444,196620741077544,196620745513705,100,4436161,4436261,1,5611387013
16,0,2,196620841109287,196620841109352,196620844785657,65,3676305,3676370,1,5611387013
17,0,2,196620941085289,196620941085342,196620946393162,53,5307820,5307873,1,5611387013
18,0,2,196621041090800,196621041090860,196621044823835,60,3732975,3733035,1,5611387013
19,0,2,196621141066517,196621141066568,196621144544257,51,3477689,3477740,1,5611387013
20,0,2,196621241208189,196621241208450,196621246095794,261,4887344,4887605,1,5611387013
21,0,2,196621341093503,196621341093567,196621344345825,64,3252258,3252322,1,5611387013
22,0,2,196621441149444,196621441149507,196621445070569,63,3921062,3921125,1,5611387013
23,0,2,196621541075876,196621541075955,196621545999366,79,4923411,4923490,1,5611387013
24,0,2,196621641088599,196621641088688,196621646894399,89,5805711,5805800,1,5611387013
25,0,2,196621741149526,196621741149591,196621744367752,65,3218161,3218226,1,5611387013
26,0,2,196621841149009,196621841149081,196621844527988,72,3378907,3378979,1,5611387013
27,0,2,196621941151023,196621941151096,196621945644274,73,4493178,4493251,1,5611387013
28,0,2,196622041148618,196622041148683,196622044744208,65,3595525,3595590,1,5611387013
29,0,2,196622141111896,196622141111959,196622144395173,63,3283214,3283277,1,5611387013
30,0,2,196622241104261,196622241104355,196622245629543,94,4525188,4525282,1,5611387013
31,0,2,196622341258719,196622341258779,196622345569916,60,4311137,4311197,1,5611387013
32,0,2,196622441122724,196622441122782,196622444924528,58,3801746,3801804,1,5611387013
33,0,2,196622541158045,196622541158109,196622544688998,64,3530889,3530953,1,5611387013
34,0,2,196622641158287,196622641158351,196622644522183,64,3363832,3363896,1,5611387013
35,0,2,196622741160352,196622741160417,196622744755167,65,3594750,3594815,1,5611387013
36,0,2,196622841131551,196622841131616,196622844389406,65,3257790,3257855,1,5611387013
37,0,2,196622941147358,196622941147423,196622944387859,65,3240436,3240501,1,5611387013
38,0,2,196623041162427,196623041162492,196623044837264,65,3674772,3674837,1,5611387013
39,0,2,196623141138250,196623141138319,196623144086733,69,2948414,2948483,1,5611387013
40,0,2,196623241175281,196623241175349,196623245183090,68,4007741,4007809,1,5611387013
41,0,2,196623341167944,196623341168017,196623344317513,73,3149496,3149569,1,5611387013
42,0,2,196623441102077,196623441102151,196623443968570,74,2866419,2866493,1,5611387013
43,0,2,196623541169225,196623541169290,196623544370508,65,3201218,3201283,1,5611387013
44,0,2,196623641133411,196623641133482,196623644162743,71,3029261,3029332,1,5611387013
45,0,2,196623741173184,196623741173257,196623744745856,73,3572599,3572672,1,5611387013
46,0,2,196623841170293,196623841170358,196623844531018,65,3360660,3360725,1,5611387013
47,0,2,196623941131483,196623941131547,196623944269012,64,3137465,3137529,1,5611387013
48,0,2,196624041133629,196624041133694,196624044323967,65,3190273,3190338,1,5611387013
49,0,2,196624141140073,196624141140138,196624144536566,65,3396428,3396493,1,5611387013
50,0,2,196624241152471,196624241152535,196624244642219,64,3489684,3489748,1,5611387013
51,0,2,196624341137035,196624341137099,196624344637833,64,3500734,3500798,1,5611387013
52,0,2,196624441319274,196624441319515,196624451707514,241,10387999,10388240,1,5611387013
53,0,2,196624541219803,196624541220034,196624554094891,231,12874857,12875088,1,5611387013
54,0,2,196624641135458,196624641135530,196624644692642,72,3557112,3557184,1,5611387013
55,0,2,196624741175149,196624741175302,196624748332900,153,7157598,7157751,1,5611387013
56,0,2,196624841184135,196624841184199,196624844356320,64,3172121,3172185,1,5611387013
57,0,2,196624941123547,196624941123632,196624944978750,85,3855118,3855203,1,5611387013
58,0,2,196625041187687,196625041187751,196625044478085,64,3290334,3290398,1,5611387013
59,0,2,196625141139360,196625141139425,196625144758465,65,3619040,3619105,1,5611387013
60,0,2,196625241148324,196625241148390,196625244559971,66,3411581,3411647,1,5611387013
61,0,2,196625341189196,196625341189260,196625344025115,64,2835855,2835919,1,5611387013
62,0,2,196625441223278,196625441223375,196625446208855,97,4985480,4985577,1,5611387013
63,0,2,196625541148306,196625541148372,196625544647843,66,3499471,3499537,1,5611387013
64,0,2,196625641144851,196625641144916,196625644679420,65,3534504,3534569,1,5611387013
65,0,2,196625741150879,196625741150942,196625744387450,63,3236508,3236571,1,5611387013
66,0,2,196625841195689,196625841195754,196625844452732,65,3256978,3257043,1,5611387013
67,0,2,196625941122730,196625941122781,196625944555779,51,3432998,3433049,1,5611387013
68,0,2,196626041159096,196626041159161,196626044160963,65,3001802,3001867,1,5611387013
69,0,2,196626141165711,196626141165776,196626144659128,65,3493352,3493417,1,5611387013
70,0,2,196626241139328,196626241139393,196626244357240,65,3217847,3217912,1,5611387013
71,0,2,196626341151642,196626341151707,196626344774687,65,3622980,3623045,1,5611387013
72,0,2,196626441204773,196626441204847,196626445366822,74,4161975,4162049,1,5611387013
73,0,2,196626541162227,196626541162299,196626544570720,72,3408421,3408493,1,5611387013
74,0,2,196626641156916,196626641156982,196626644084691,66,2927709,2927775,1,5611387013
75,0,2,196626741138509,196626741138581,196626744606444,72,3467863,3467935,1,5611387013
76,0,2,196626841155674,196626841155740,196626844202626,66,3046886,3046952,1,5611387013
77,0,2,196626941207582,196626941207647,196626944303594,65,3095947,3096012,1,5611387013
78,0,2,196627041277682,196627041277893,196627045885275,211,4607382,4607593,1,5611387013
79,0,2,196627141161611,196627141161673,196627144137140,62,2975467,2975529,1,5611387013
80,0,2,196627241187640,196627241187739,196627246216682,99,5028943,5029042,1,5611387013
81,0,2,196627341251094,196627341251193,196627346908999,99,5657806,5657905,1,5611387013
82,0,2,196627441218277,196627441218435,196627446697991,158,5479556,5479714,1,5611387013
83,0,2,196627541198927,196627541199038,196627546266050,111,5067012,5067123,1,5611387013
84,0,2,196627641176748,196627641176844,196627645585542,96,4408698,4408794,1,5611387013
85,0,2,196627741297404,196627741297571,196627748972457,167,7674886,7675053,1,5611387013
86,0,2,196627841176573,196627841176637,196627844599975,64,3423338,3423402,1,5611387013
87,0,2,196627941219653,196627941219810,196627949384884,157,8165074,8165231,1,5611387013
88,0,2,196628041220948,196628041221104,196628049429322,156,8208218,8208374,1,5611387013
89,0,2,196628141207297,196628141207461,196628149220275,164,8012814,8012978,1,5611387013
90,0,2,196628241196770,196628241196846,196628245163387,76,3966541,3966617,1,5611387013
91,0,2,196628341232018,196628341232102,196628345466003,84,4233901,4233985,1,5611387013
92,0,2,196628441179677,196628441179741,196628444319098,64,3139357,3139421,1,5611387013
93,0,2,196628541182945,196628541183010,196628544325138,65,3142128,3142193,1,5611387013
94,0,2,196628641240495,196628641240578,196628645433927,83,4193349,4193432,1,5611387013
95,0,2,196628741194211,196628741194284,196628744351460,73,3157176,3157249,1,5611387013
96,0,2,196628841176190,196628841176250,196628844339124,60,3162874,3162934,1,5611387013
97,0,2,196628941232534,196628941232598,196628944640988,64,3408390,3408454,1,5611387013
98,0,2,196629041189514,196629041189579,196629044150193,65,2960614,2960679,1,5611387013
99,0,2,196629141185492,196629141185570,196629145909755,78,4724185,4724263,1,5611387013
100,0,2,196629241169298,196629241169357,196629244650165,59,3480808,3480867,1,5611387013
101,0,2,196629341168783,196629341168847,196629345837781,64,4668934,4668998,1,5611387013
102,0,2,196629441169619,196629441169681,196629445470602,62,4300921,4300983,1,5611387013
103,0,2,196629541197011,196629541197076,196629544563858,65,3366782,3366847,1,5611387013
104,0,2,196629641191635,196629641191700,196629644474862,65,3283162,3283227,1,5611387013
105,0,2,196629741238341,196629741238414,196629744667008,73,3428594,3428667,1,5611387013
106,0,2,196629841238259,196629841238324,196629844326767,65,3088443,3088508,1,5611387013
107,0,2,196629941223456,196629941223527,196629944490317,71,3266790,3266861,1,5611387013
108,0,2,196630041239863,196630041239928,196630044453100,65,3213172,3213237,1,5611387013
109,0,2,196630141243621,196630141243686,196630144253038,65,3009352,3009417,1,5611387013
110,0,2,196630241185077,196630241185142,196630244566150,65,3381008,3381073,1,5611387013
111,0,2,196630341245884,196630341245958,196630344620718,74,3374760,3374834,1,5611387013
112,0,2,196630441247374,196630441247439,196630444836271,65,3588832,3588897,1,5611387013
113,0,2,196630541246561,196630541246625,196630544683143,64,3436518,3436582,1,5611387013
114,0,2,196630641263104,196630641263319,196630646229392,215,4966073,4966288,1,5611387013
115,0,2,196630741180979,196630741181044,196630744567798,65,3386754,3386819,1,5611387013
116,0,2,196630841249436,196630841249508,196630844616798,72,3367290,3367362,1,5611387013
117,0,2,196630941249850,196630941249913,196630944241570,63,2991657,2991720,1,5611387013
118,0,2,196631041250739,196631041250811,196631044197322,72,2946511,2946583,1,5611387013
119,0,2,196631141212932,196631141212996,196631144625750,64,3412754,3412818,1,5611387013
120,0,2,196631241221972,196631241222038,196631244602658,66,3380620,3380686,1,5611387013
121,0,2,196631341253957,196631341254021,196631344630796,64,3376775,3376839,1,5611387013
122,0,2,196631441256927,196631441256991,196631444747148,64,3490157,3490221,1,5611387013
123,0,2,196631541224640,196631541224704,196631544694397,64,3469693,3469757,1,5611387013
124,0,2,196631641217143,196631641217208,196631644439225,65,3222017,3222082,1,5611387013
