seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,1,196619241187528,196619241187577,196619244936796,49,3749219,3749268,1,5625116677
1,0,1,196619341200990,196619341201054,196619344671375,64,3470321,3470385,1,5625116677
2,0,1,196619441073525,196619441073590,196619444685549,65,3611959,3612024,1,5625116677
3,0,1,196619541083463,196619541083528,196619544865038,65,3781510,3781575,1,5625116677
4,0,1,196619641064749,196619641064811,196619645491982,62,4427171,4427233,1,5625116677
5,0,1,196619741085788,196619741085853,196619744693418,65,3607565,3607630,1,5625116677
6,0,1,196619841077696,196619841077760,196619844902894,64,3825134,3825198,1,5625116677
7,0,1,196619941079087,196619941079167,196619945467972,80,4388805,4388885,1,5625116677
8,0,1,196620041072696,196620041072772,196620045732547,76,4659775,4659851,1,5625116677
9,0,1,196620141073429,196620141073491,196620148198250,62,7124759,7124821,1,5625116677
10,0,1,196620241079624,196620241079690,196620244656158,66,3576468,3576534,1,5625116677
11,0,1,196620341059592,196620341059658,196620344606128,66,3546470,3546536,1,5625116677
12,0,1,196620441097760,196620441097833,196620444316433,73,3218600,3218673,1,5625116677
13,0,1,196620541081286,196620541081351,196620544717686,65,3636335,3636400,1,5625116677
14,0,1,196620641098470,196620641098534,196620645137675,64,4039141,4039205,1,5625116677
15,0,1,196620741077444,196620741077544,196620745528054,100,4450510,4450610,1,5625116677
16,0,1,196620841109287,196620841109352,196620844468803,65,3359451,3359516,1,5625116677
17,0,1,196620941085289,196620941085342,196620946051054,53,4965712,4965765,1,5625116677
18,0,1,196621041090800,196621041090860,196621044982617,60,3891757,3891817,1,5625116677
19,0,1,196621141066517,196621141066568,196621144501036,51,3434468,3434519,1,5625116677
20,0,1,196621241208189,196621241208450,196621246534057,261,5325607,5325868,1,5625116677
21,0,1,196621341093503,196621341093567,196621344460397,64,3366830,3366894,1,5625116677
22,0,1,196621441149444,196621441149507,196621445205052,63,4055545,4055608,1,5625116677
23,0,1,196621541075876,196621541075955,196621546842718,79,5766763,5766842,1,5625116677
24,0,1,196621641088599,196621641088688,196621646312840,89,5224152,5224241,1,5625116677
25,0,1,196621741149526,196621741149591,196621744821674,65,3672083,3672148,1,5625116677
26,0,1,196621841149009,196621841149081,196621844509910,72,3360829,3360901,1,5625116677
27,0,1,196621941151023,196621941151096,196621945323135,73,4172039,4172112,1,5625116677
28,0,1,196622041148618,196622041148683,196622044533670,65,3384987,3385052,1,5625116677
29,0,1,196622141111896,196622141111959,196622144503577,63,3391618,3391681,1,5625116677
30,0,1,196622241104261,196622241104355,196622245804833,94,4700478,4700572,1,5625116677
31,0,1,196622341258719,196622341258779,196622345731130,60,4472351,4472411,1,5625116677
32,0,1,196622441122724,196622441122782,196622444868394,58,3745612,3745670,1,5625116677
33,0,1,196622541158045,196622541158109,196622544846987,64,3688878,3688942,1,5625116677
34,0,1,196622641158287,196622641158351,196622644663518,64,3505167,3505231,1,5625116677
35,0,1,196622741160352,196622741160417,196622744729327,65,3568910,3568975,1,5625116677
36,0,1,196622841131551,196622841131616,196622844682396,65,3550780,3550845,1,5625116677
37,0,1,196622941147358,196622941147423,196622944117928,65,2970505,2970570,1,5625116677
38,0,1,196623041162427,196623041162492,196623044668918,65,3506426,3506491,1,5625116677
39,0,1,196623141138250,196623141138319,196623144347130,69,3208811,3208880,1,5625116677
40,0,1,196623241175281,196623241175349,196623245029742,68,3854393,3854461,1,5625116677
41,0,1,196623341167944,196623341168017,196623344526854,73,3358837,3358910,1,5625116677
42,0,1,196623441102077,196623441102151,196623444370586,74,3268435,3268509,1,5625116677
43,0,1,196623541169225,196623541169290,196623544606263,65,3436973,3437038,1,5625116677
44,0,1,196623641133411,196623641133482,196623644435860,71,3302378,3302449,1,5625116677
45,0,1,196623741173184,196623741173257,196623744509486,73,3336229,3336302,1,5625116677
46,0,1,196623841170293,196623841170358,196623844357770,65,3187412,3187477,1,5625116677
47,0,1,196623941131483,196623941131547,196623944202542,64,3070995,3071059,1,5625116677
48,0,1,196624041133629,196624041133694,196624044321694,65,3188000,3188065,1,5625116677
49,0,1,196624141140073,196624141140138,196624144418870,65,3278732,3278797,1,5625116677
50,0,1,196624241152471,196624241152535,196624244575115,64,3422580,3422644,1,5625116677
51,0,1,196624341137035,196624341137099,196624344474030,64,3336931,3336995,1,5625116677
52,0,1,196624441319274,196624441319515,196624452134545,241,10815030,10815271,1,5625116677
53,0,1,196624541219803,196624541220034,196624554551160,231,13331126,13331357,1,5625116677
54,0,1,196624641135458,196624641135530,196624644273117,72,3137587,3137659,1,5625116677
55,0,1,196624741175149,196624741175302,196624747172897,153,5997595,5997748,1,5625116677
56,0,1,196624841184135,196624841184199,196624844659837,64,3475638,3475702,1,5625116677
57,0,1,196624941123547,196624941123632,196624944883640,85,3760008,3760093,1,5625116677
58,0,1,196625041187687,196625041187751,196625044730769,64,3543018,3543082,1,5625116677
59,0,1,196625141139360,196625141139425,196625144666951,65,3527526,3527591,1,5625116677
60,0,1,196625241148324,196625241148390,196625244325160,66,3176770,3176836,1,5625116677
61,0,1,196625341189196,196625341189260,196625344375541,64,3186281,3186345,1,5625116677
62,0,1,196625441223278,196625441223375,196625446330437,97,5107062,5107159,1,5625116677
63,0,1,196625541148306,196625541148372,196625544838248,66,3689876,3689942,1,5625116677
64,0,1,196625641144851,196625641144916,196625644856188,65,3711272,3711337,1,5625116677
65,0,1,196625741150879,196625741150942,196625744612969,63,3462027,3462090,1,5625116677
66,0,1,196625841195689,196625841195754,196625844559529,65,3363775,3363840,1,5625116677
67,0,1,196625941122730,196625941122781,196625944196755,51,3073974,3074025,1,5625116677
68,0,1,196626041159096,196626041159161,196626044307629,65,3148468,3148533,1,5625116677
69,0,1,196626141165711,196626141165776,196626144303501,65,3137725,3137790,1,5625116677
70,0,1,196626241139328,196626241139393,196626244690277,65,3550884,3550949,1,5625116677
71,0,1,196626341151642,196626341151707,196626344412117,65,3260410,3260475,1,5625116677
72,0,1,196626441204773,196626441204847,196626444703290,74,3498443,3498517,1,5625116677
73,0,1,196626541162227,196626541162299,196626544395284,72,3232985,3233057,1,5625116677
74,0,1,196626641156916,196626641156982,196626644280555,66,3123573,3123639,1,5625116677
75,0,1,196626741138509,196626741138581,196626744772632,72,3634051,3634123,1,5625116677
76,0,1,196626841155674,196626841155740,196626844522485,66,3366745,3366811,1,5625116677
77,0,1,196626941207582,196626941207647,196626944545428,65,3337781,3337846,1,5625116677
78,0,1,196627041277682,196627041277893,196627046352981,211,5075088,5075299,1,5625116677
79,0,1,196627141161611,196627141161673,196627144457514,62,3295841,3295903,1,5625116677
80,0,1,196627241187640,196627241187739,196627246573679,99,5385940,5386039,1,5625116677
81,0,1,196627341251094,196627341251193,196627346669198,99,5418005,5418104,1,5625116677
82,0,1,196627441218277,196627441218435,196627446834165,158,5615730,5615888,1,5625116677
83,0,1,196627541198927,196627541199038,196627546868248,111,5669210,5669321,1,5625116677
84,0,1,196627641176748,196627641176844,196627645365367,96,4188523,4188619,1,5625116677
85,0,1,196627741297404,196627741297571,196627748288806,167,6991235,6991402,1,5625116677
86,0,1,196627841176573,196627841176637,196627844381103,64,3204466,3204530,1,5625116677
87,0,1,196627941219653,196627941219810,196627949035794,157,7815984,7816141,1,5625116677
88,0,1,196628041220948,196628041221104,196628048651670,156,7430566,7430722,1,5625116677
89,0,1,196628141207297,196628141207461,196628149064455,164,7856994,7857158,1,5625116677
90,0,1,196628241196770,196628241196846,196628244765003,76,3568157,3568233,1,5625116677
91,0,1,196628341232018,196628341232102,196628345268914,84,4036812,4036896,1,5625116677
92,0,1,196628441179677,196628441179741,196628444155548,64,2975807,2975871,1,5625116677
93,0,1,196628541182945,196628541183010,196628544621144,65,3438134,3438199,1,5625116677
94,0,1,196628641240495,196628641240578,196628644981437,83,3740859,3740942,1,5625116677
95,0,1,196628741194211,196628741194284,196628744226343,73,3032059,3032132,1,5625116677
96,0,1,196628841176190,196628841176250,196628844750350,60,3574100,3574160,1,5625116677
97,0,1,196628941232534,196628941232598,196628944494480,64,3261882,3261946,1,5625116677
98,0,1,196629041189514,196629041189579,196629044275124,65,3085545,3085610,1,5625116677
