seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,8,196619241187528,196619241187577,196619245052130,49,3864553,3864602,1,5607085078
1,0,8,196619341200990,196619341201054,196619344467527,64,3266473,3266537,1,5607085078
2,0,8,196619441073525,196619441073590,196619444346180,65,3272590,3272655,1,5607085078
3,0,8,196619541083463,196619541083528,196619545034819,65,3951291,3951356,1,5607085078
4,0,8,196619641064749,196619641064811,196619644824926,62,3760115,3760177,1,5607085078
5,0,8,196619741085788,196619741085853,196619744437030,65,3351177,3351242,1,5607085078
6,0,8,196619841077696,196619841077760,196619845217039,64,4139279,4139343,1,5607085078
7,0,8,196619941079087,196619941079167,196619945153001,80,4073834,4073914,1,5607085078
8,0,8,196620041072696,196620041072772,196620045721575,76,4648803,4648879,1,5607085078
9,0,8,196620141073429,196620141073491,196620148247744,62,7174253,7174315,1,5607085078
10,0,8,196620241079624,196620241079690,196620244928434,66,3848744,3848810,1,5607085078
11,0,8,196620341059592,196620341059658,196620344242693,66,3183035,3183101,1,5607085078
12,0,8,196620441097760,196620441097833,196620444076398,73,2978565,2978638,1,5607085078
13,0,8,196620541081286,196620541081351,196620544845675,65,3764324,3764389,1,5607085078
14,0,8,196620641098470,196620641098534,196620644564708,64,3466174,3466238,1,5607085078
15,0,8,196620741077444,196620741077544,196620745727318,100,4649774,4649874,1,5607085078
16,0,8,196620841109287,196620841109352,196620844633935,65,3524583,3524648,1,5607085078
17,0,8,196620941085289,196620941085342,196620946139095,53,5053753,5053806,1,5607085078
18,0,8,196621041090800,196621041090860,196621043968416,60,2877556,2877616,1,5607085078
19,0,8,196621141066517,196621141066568,196621144203848,51,3137280,3137331,1,5607085078
20,0,8,196621241208189,196621241208450,196621247236007,261,6027557,6027818,1,5607085078
21,0,8,196621341093503,196621341093567,196621344391136,64,3297569,3297633,1,5607085078
22,0,8,196621441149444,196621441149507,196621445510261,63,4360754,4360817,1,5607085078
23,0,8,196621541075876,196621541075955,196621546369825,79,5293870,5293949,1,5607085078
24,0,8,196621641088599,196621641088688,196621645288992,89,4200304,4200393,1,5607085078
25,0,8,196621741149526,196621741149591,196621744228219,65,3078628,3078693,1,5607085078
26,0,8,196621841149009,196621841149081,196621844183408,72,3034327,3034399,1,5607085078
27,0,8,196621941151023,196621941151096,196621945145118,73,3994022,3994095,1,5607085078
28,0,8,196622041148618,196622041148683,196622044262105,65,3113422,3113487,1,5607085078
29,0,8,196622141111896,196622141111959,196622144127366,63,3015407,3015470,1,5607085078
30,0,8,196622241104261,196622241104355,196622245899782,94,4795427,4795521,1,5607085078
31,0,8,196622341258719,196622341258779,196622345079525,60,3820746,3820806,1,5607085078
32,0,8,196622441122724,196622441122782,196622444344748,58,3221966,3222024,1,5607085078
33,0,8,196622541158045,196622541158109,196622544477411,64,3319302,3319366,1,5607085078
34,0,8,196622641158287,196622641158351,196622644184177,64,3025826,3025890,1,5607085078
35,0,8,196622741160352,196622741160417,196622745056500,65,3896083,3896148,1,5607085078
36,0,8,196622841131551,196622841131616,196622844138773,65,3007157,3007222,1,5607085078
37,0,8,196622941147358,196622941147423,196622944143910,65,2996487,2996552,1,5607085078
38,0,8,196623041162427,196623041162492,196623044454965,65,3292473,3292538,1,5607085078
39,0,8,196623141138250,196623141138319,196623144765681,69,3627362,3627431,1,5607085078
40,0,8,196623241175281,196623241175349,196623244808095,68,3632746,3632814,1,5607085078
41,0,8,196623341167944,196623341168017,196623344299397,73,3131380,3131453,1,5607085078
42,0,8,196623441102077,196623441102151,196623444036593,74,2934442,2934516,1,5607085078
43,0,8,196623541169225,196623541169290,196623544302157,65,3132867,3132932,1,5607085078
44,0,8,196623641133411,196623641133482,196623644252276,71,3118794,3118865,1,5607085078
45,0,8,196623741173184,196623741173257,196623744215630,73,3042373,3042446,1,5607085078
46,0,8,196623841170293,196623841170358,196623844744329,65,3573971,3574036,1,5607085078
47,0,8,196623941131483,196623941131547,196623944180412,64,3048865,3048929,1,5607085078
48,0,8,196624041133629,196624041133694,196624044232224,65,3098530,3098595,1,5607085078
49,0,8,196624141140073,196624141140138,196624144266425,65,3126287,3126352,1,5607085078
50,0,8,196624241152471,196624241152535,196624244203341,64,3050806,3050870,1,5607085078
51,0,8,196624341137035,196624341137099,196624344305744,64,3168645,3168709,1,5607085078
52,0,8,196624441319274,196624441319515,196624453735617,241,12416102,12416343,1,5607085078
53,0,8,196624541219803,196624541220034,196624554902240,231,13682206,13682437,1,5607085078
54,0,8,196624641135458,196624641135530,196624644212557,72,3077027,3077099,1,5607085078
55,0,8,196624741175149,196624741175302,196624748451750,153,7276448,7276601,1,5607085078
56,0,8,196624841184135,196624841184199,196624844452203,64,3268004,3268068,1,5607085078
57,0,8,196624941123547,196624941123632,196624945042163,85,3918531,3918616,1,5607085078
58,0,8,196625041187687,196625041187751,196625044817153,64,3629402,3629466,1,5607085078
59,0,8,196625141139360,196625141139425,196625144933722,65,3794297,3794362,1,5607085078
60,0,8,196625241148324,196625241148390,196625244340601,66,3192211,3192277,1,5607085078
61,0,8,196625341189196,196625341189260,196625344442883,64,3253623,3253687,1,5607085078
62,0,8,196625441223278,196625441223375,196625446662206,97,5438831,5438928,1,5607085078
63,0,8,196625541148306,196625541148372,196625544421595,66,3273223,3273289,1,5607085078
64,0,8,196625641144851,196625641144916,196625644539397,65,3394481,3394546,1,5607085078
65,0,8,196625741150879,196625741150942,196625744317901,63,3166959,3167022,1,5607085078
66,0,8,196625841195689,196625841195754,196625844955451,65,3759697,3759762,1,5607085078
67,0,8,196625941122730,196625941122781,196625943861553,51,2738772,2738823,1,5607085078
68,0,8,196626041159096,196626041159161,196626044741778,65,3582617,3582682,1,5607085078
69,0,8,196626141165711,196626141165776,196626144285137,65,3119361,3119426,1,5607085078
70,0,8,196626241139328,196626241139393,196626244571312,65,3431919,3431984,1,5607085078
71,0,8,196626341151642,196626341151707,196626344335481,65,3183774,3183839,1,5607085078
72,0,8,196626441204773,196626441204847,196626445217812,74,4012965,4013039,1,5607085078
73,0,8,196626541162227,196626541162299,196626544297555,72,3135256,3135328,1,5607085078
74,0,8,196626641156916,196626641156982,196626644089685,66,2932703,2932769,1,5607085078
75,0,8,196626741138509,196626741138581,196626744406419,72,3267838,3267910,1,5607085078
76,0,8,196626841155674,196626841155740,196626844187692,66,3031952,3032018,1,5607085078
77,0,8,196626941207582,196626941207647,196626944369133,65,3161486,3161551,1,5607085078
78,0,8,196627041277682,196627041277893,196627045880764,211,4602871,4603082,1,5607085078
79,0,8,196627141161611,196627141161673,196627144162579,62,3000906,3000968,1,5607085078
80,0,8,196627241187640,196627241187739,196627245974887,99,4787148,4787247,1,5607085078
81,0,8,196627341251094,196627341251193,196627346172601,99,4921408,4921507,1,5607085078
82,0,8,196627441218277,196627441218435,196627446004708,158,4786273,4786431,1,5607085078
83,0,8,196627541198927,196627541199038,196627546620746,111,5421708,5421819,1,5607085078
84,0,8,196627641176748,196627641176844,196627645069495,96,3892651,3892747,1,5607085078
85,0,8,196627741297404,196627741297571,196627747936041,167,6638470,6638637,1,5607085078
86,0,8,196627841176573,196627841176637,196627844064879,64,2888242,2888306,1,5607085078
87,0,8,196627941219653,196627941219810,196627949472097,157,8252287,8252444,1,5607085078
88,0,8,196628041220948,196628041221104,196628048644984,156,7423880,7424036,1,5607085078
89,0,8,196628141207297,196628141207461,196628149046818,164,7839357,7839521,1,5607085078
90,0,8,196628241196770,196628241196846,196628244546971,76,3350125,3350201,1,5607085078
91,0,8,196628341232018,196628341232102,196628344935678,84,3703576,3703660,1,5607085078
92,0,8,196628441179677,196628441179741,196628444014741,64,2835000,2835064,1,5607085078
93,0,8,196628541182945,196628541183010,196628544928421,65,3745411,3745476,1,5607085078
94,0,8,196628641240495,196628641240578,196628644731535,83,3490957,3491040,1,5607085078
95,0,8,196628741194211,196628741194284,196628743925093,73,2730809,2730882,1,5607085078
96,0,8,196628841176190,196628841176250,196628845015055,60,3838805,3838865,1,5607085078
97,0,8,196628941232534,196628941232598,196628944853940,64,3621342,3621406,1,5607085078
98,0,8,196629041189514,196629041189579,196629044427381,65,3237802,3237867,1,5607085078
99,0,8,196629141185492,196629141185570,196629145425957,78,4240387,4240465,1,5607085078
100,0,8,196629241169298,196629241169357,196629245460469,59,4291112,4291171,1,5607085078
101,0,8,196629341168783,196629341168847,196629345603907,64,4435060,4435124,1,5607085078
102,0,8,196629441169619,196629441169681,196629445370688,62,4201007,4201069,1,5607085078
103,0,8,196629541197011,196629541197076,196629544862925,65,3665849,3665914,1,5607085078
104,0,8,196629641191635,196629641191700,196629644648651,65,3456951,3457016,1,5607085078
105,0,8,196629741238341,196629741238414,196629744701020,73,3462606,3462679,1,5607085078
106,0,8,196629841238259,196629841238324,196629844304135,65,3065811,3065876,1,5607085078
107,0,8,196629941223456,196629941223527,196629944667963,71,3444436,3444507,1,5607085078
108,0,8,196630041239863,196630041239928,196630043990033,65,2750105,2750170,1,5607085078
109,0,8,196630141243621,196630141243686,196630144847979,65,3604293,3604358,1,5607085078
110,0,8,196630241185077,196630241185142,196630244987422,65,3802280,3802345,1,5607085078
111,0,8,196630341245884,196630341245958,196630344663713,74,3417755,3417829,1,5607085078
112,0,8,196630441247374,196630441247439,196630444656171,65,3408732,3408797,1,5607085078
113,0,8,196630541246561,196630541246625,196630544453946,64,3207321,3207385,1,5607085078
114,0,8,196630641263104,196630641263319,196630646127420,215,4864101,4864316,1,5607085078
115,0,8,196630741180979,196630741181044,196630745085746,65,3904702,3904767,1,5607085078
116,0,8,196630841249436,196630841249508,196630844915744,72,3666236,3666308,1,5607085078
117,0,8,196630941249850,196630941249913,196630944159205,63,2909292,2909355,1,5607085078
118,0,8,196631041250739,196631041250811,196631044026946,72,2776135,2776207,1,5607085078
