seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,6,196619241187528,196619241187577,196619245582079,49,4394502,4394551,1,5607460324
1,0,6,196619341200990,196619341201054,196619344865600,64,3664546,3664610,1,5607460324
2,0,6,196619441073525,196619441073590,196619444826313,65,3752723,3752788,1,5607460324
3,0,6,196619541083463,196619541083528,196619544658572,65,3575044,3575109,1,5607460324
4,0,6,196619641064749,196619641064811,196619645257550,62,4192739,4192801,1,5607460324
5,0,6,196619741085788,196619741085853,196619744914658,65,3828805,3828870,1,5607460324
6,0,6,196619841077696,196619841077760,196619844744928,64,3667168,3667232,1,5607460324
7,0,6,196619941079087,196619941079167,196619945389392,80,4310225,4310305,1,5607460324
8,0,6,196620041072696,196620041072772,196620046438013,76,5365241,5365317,1,5607460324
9,0,6,196620141073429,196620141073491,196620149903000,62,8829509,8829571,1,5607460324
10,0,6,196620241079624,196620241079690,196620244343502,66,3263812,3263878,1,5607460324
11,0,6,196620341059592,196620341059658,196620344559660,66,3500002,3500068,1,5607460324
12,0,6,196620441097760,196620441097833,196620444426281,73,3328448,3328521,1,5607460324
13,0,6,196620541081286,196620541081351,196620544919811,65,3838460,3838525,1,5607460324
14,0,6,196620641098470,196620641098534,196620644851739,64,3753205,3753269,1,5607460324
15,0,6,196620741077444,196620741077544,196620746080890,100,5003346,5003446,1,5607460324
16,0,6,196620841109287,196620841109352,196620844739123,65,3629771,3629836,1,5607460324
17,0,6,196620941085289,196620941085342,196620945817944,53,4732602,4732655,1,5607460324
18,0,6,196621041090800,196621041090860,196621044937784,60,3846924,3846984,1,5607460324
19,0,6,196621141066517,196621141066568,196621144506136,51,3439568,3439619,1,5607460324
20,0,6,196621241208189,196621241208450,196621246426997,261,5218547,5218808,1,5607460324
21,0,6,196621341093503,196621341093567,196621344730323,64,3636756,3636820,1,5607460324
22,0,6,196621441149444,196621441149507,196621444970483,63,3820976,3821039,1,5607460324
23,0,6,196621541075876,196621541075955,196621545884824,79,4808869,4808948,1,5607460324
24,0,6,196621641088599,196621641088688,196621646551378,89,5462690,5462779,1,5607460324
25,0,6,196621741149526,196621741149591,196621744205884,65,3056293,3056358,1,5607460324
26,0,6,196621841149009,196621841149081,196621844212464,72,3063383,3063455,1,5607460324
27,0,6,196621941151023,196621941151096,196621945252010,73,4100914,4100987,1,5607460324
28,0,6,196622041148618,196622041148683,196622044682413,65,3533730,3533795,1,5607460324
29,0,6,196622141111896,196622141111959,196622144306674,63,3194715,3194778,1,5607460324
30,0,6,196622241104261,196622241104355,196622245461439,94,4357084,4357178,1,5607460324
31,0,6,196622341258719,196622341258779,196622345243033,60,3984254,3984314,1,5607460324
32,0,6,196622441122724,196622441122782,196622444634644,58,3511862,3511920,1,5607460324
33,0,6,196622541158045,196622541158109,196622544636320,64,3478211,3478275,1,5607460324
34,0,6,196622641158287,196622641158351,196622644597446,64,3439095,3439159,1,5607460324
35,0,6,196622741160352,196622741160417,196622744473287,65,3312870,3312935,1,5607460324
36,0,6,196622841131551,196622841131616,196622844272324,65,3140708,3140773,1,5607460324
37,0,6,196622941147358,196622941147423,196622944482923,65,3335500,3335565,1,5607460324
38,0,6,196623041162427,196623041162492,196623044592582,65,3430090,3430155,1,5607460324
39,0,6,196623141138250,196623141138319,196623144345752,69,3207433,3207502,1,5607460324
40,0,6,196623241175281,196623241175349,196623245281684,68,4106335,4106403,1,5607460324
