seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,4,196619241187528,196619241187577,196619247261148,49,6073571,6073620,1,5604199779
1,0,4,196619341200990,196619341201054,196619345153070,64,3952016,3952080,1,5604199779
2,0,4,196619441073525,196619441073590,196619444610428,65,3536838,3536903,1,5604199779
3,0,4,196619541083463,196619541083528,196619544546018,65,3462490,3462555,1,5604199779
4,0,4,196619641064749,196619641064811,196619645570895,62,4506084,4506146,1,5604199779
5,0,4,196619741085788,196619741085853,196619744785981,65,3700128,3700193,1,5604199779
6,0,4,196619841077696,196619841077760,196619845093459,64,4015699,4015763,1,5604199779
7,0,4,196619941079087,196619941079167,196619945536872,80,4457705,4457785,1,5604199779
8,0,4,196620041072696,196620041072772,196620045215185,76,4142413,4142489,1,5604199779
9,0,4,196620141073429,196620141073491,196620148801680,62,7728189,7728251,1,5604199779
10,0,4,196620241079624,196620241079690,196620244764392,66,3684702,3684768,1,5604199779
11,0,4,196620341059592,196620341059658,196620344518107,66,3458449,3458515,1,5604199779
12,0,4,196620441097760,196620441097833,196620444524113,73,3426280,3426353,1,5604199779
13,0,4,196620541081286,196620541081351,196620544412757,65,3331406,3331471,1,5604199779
14,0,4,196620641098470,196620641098534,196620645095083,64,3996549,3996613,1,5604199779
15,0,4,196620741077444,196620741077544,196620745908225,100,4830681,4830781,1,5604199779
16,0,4,196620841109287,196620841109352,196620844580539,65,3471187,3471252,1,5604199779
17,0,4,196620941085289,196620941085342,196620945871949,53,4786607,4786660,1,5604199779
18,0,4,196621041090800,196621041090860,196621044399041,60,3308181,3308241,1,5604199779
19,0,4,196621141066517,196621141066568,196621144681368,51,3614800,3614851,1,5604199779
20,0,4,196621241208189,196621241208450,196621245720703,261,4512253,4512514,1,5604199779
21,0,4,196621341093503,196621341093567,196621344584040,64,3490473,3490537,1,5604199779
22,0,4,196621441149444,196621441149507,196621445347737,63,4198230,4198293,1,5604199779
23,0,4,196621541075876,196621541075955,196621546087638,79,5011683,5011762,1,5604199779
24,0,4,196621641088599,196621641088688,196621645112222,89,4023534,4023623,1,5604199779
25,0,4,196621741149526,196621741149591,196621744520336,65,3370745,3370810,1,5604199779
26,0,4,196621841149009,196621841149081,196621844835725,72,3686644,3686716,1,5604199779
27,0,4,196621941151023,196621941151096,196621945587771,73,4436675,4436748,1,5604199779
28,0,4,196622041148618,196622041148683,196622044896406,65,3747723,3747788,1,5604199779
29,0,4,196622141111896,196622141111959,196622144455577,63,3343618,3343681,1,5604199779
30,0,4,196622241104261,196622241104355,196622246038765,94,4934410,4934504,1,5604199779
31,0,4,196622341258719,196622341258779,196622345295333,60,4036554,4036614,1,5604199779
32,0,4,196622441122724,196622441122782,196622444712243,58,3589461,3589519,1,5604199779
33,0,4,196622541158045,196622541158109,196622544978758,64,3820649,3820713,1,5604199779
34,0,4,196622641158287,196622641158351,196622644766393,64,3608042,3608106,1,5604199779
35,0,4,196622741160352,196622741160417,196622745115313,65,3954896,3954961,1,5604199779
36,0,4,196622841131551,196622841131616,196622844212172,65,3080556,3080621,1,5604199779
37,0,4,196622941147358,196622941147423,196622944692675,65,3545252,3545317,1,5604199779
38,0,4,196623041162427,196623041162492,196623044850205,65,3687713,3687778,1,5604199779
39,0,4,196623141138250,196623141138319,196623144573168,69,3434849,3434918,1,5604199779
40,0,4,196623241175281,196623241175349,196623245421545,68,4246196,4246264,1,5604199779
41,0,4,196623341167944,196623341168017,196623344669059,73,3501042,3501115,1,5604199779
42,0,4,196623441102077,196623441102151,196623444579233,74,3477082,3477156,1,5604199779
43,0,4,196623541169225,196623541169290,196623544726875,65,3557585,3557650,1,5604199779
44,0,4,196623641133411,196623641133482,196623644135120,71,3001638,3001709,1,5604199779
45,0,4,196623741173184,196623741173257,196623744682363,73,3509106,3509179,1,5604199779
46,0,4,196623841170293,196623841170358,196623844726251,65,3555893,3555958,1,5604199779
47,0,4,196623941131483,196623941131547,196623944691098,64,3559551,3559615,1,5604199779
48,0,4,196624041133629,196624041133694,196624044832709,65,3699015,3699080,1,5604199779
49,0,4,196624141140073,196624141140138,196624144341539,65,3201401,3201466,1,5604199779
50,0,4,196624241152471,196624241152535,196624244431317,64,3278782,3278846,1,5604199779
51,0,4,196624341137035,196624341137099,196624344577137,64,3440038,3440102,1,5604199779
52,0,4,196624441319274,196624441319515,196624452161618,241,10842103,10842344,1,5604199779
53,0,4,196624541219803,196624541220034,196624553558957,231,12338923,12339154,1,5604199779
54,0,4,196624641135458,196624641135530,196624644302763,72,3167233,3167305,1,5604199779
55,0,4,196624741175149,196624741175302,196624748583662,153,7408360,7408513,1,5604199779
56,0,4,196624841184135,196624841184199,196624844171328,64,2987129,2987193,1,5604199779
57,0,4,196624941123547,196624941123632,196624944761997,85,3638365,3638450,1,5604199779
58,0,4,196625041187687,196625041187751,196625044737154,64,3549403,3549467,1,5604199779
59,0,4,196625141139360,196625141139425,196625144574735,65,3435310,3435375,1,5604199779
60,0,4,196625241148324,196625241148390,196625244529255,66,3380865,3380931,1,5604199779
61,0,4,196625341189196,196625341189260,196625344175804,64,2986544,2986608,1,5604199779
62,0,4,196625441223278,196625441223375,196625446326379,97,5103004,5103101,1,5604199779
63,0,4,196625541148306,196625541148372,196625544714226,66,3565854,3565920,1,5604199779
64,0,4,196625641144851,196625641144916,196625644537022,65,3392106,3392171,1,5604199779
65,0,4,196625741150879,196625741150942,196625744193326,63,3042384,3042447,1,5604199779
66,0,4,196625841195689,196625841195754,196625844665531,65,3469777,3469842,1,5604199779
67,0,4,196625941122730,196625941122781,196625944338899,51,3216118,3216169,1,5604199779
68,0,4,196626041159096,196626041159161,196626044131817,65,2972656,2972721,1,5604199779
69,0,4,196626141165711,196626141165776,196626144579957,65,3414181,3414246,1,5604199779
70,0,4,196626241139328,196626241139393,196626244514412,65,3375019,3375084,1,5604199779
71,0,4,196626341151642,196626341151707,196626344157145,65,3005438,3005503,1,5604199779
72,0,4,196626441204773,196626441204847,196626444643298,74,3438451,3438525,1,5604199779
73,0,4,196626541162227,196626541162299,196626544396354,72,3234055,3234127,1,5604199779
74,0,4,196626641156916,196626641156982,196626644491536,66,3334554,3334620,1,5604199779
75,0,4,196626741138509,196626741138581,196626744419466,72,3280885,3280957,1,5604199779
76,0,4,196626841155674,196626841155740,196626844166576,66,3010836,3010902,1,5604199779
77,0,4,196626941207582,196626941207647,196626944289758,65,3082111,3082176,1,5604199779
78,0,4,196627041277682,196627041277893,196627046203367,211,4925474,4925685,1,5604199779
79,0,4,196627141161611,196627141161673,196627144312861,62,3151188,3151250,1,5604199779
80,0,4,196627241187640,196627241187739,196627246408395,99,5220656,5220755,1,5604199779
81,0,4,196627341251094,196627341251193,196627346590848,99,5339655,5339754,1,5604199779
82,0,4,196627441218277,196627441218435,196627446392989,158,5174554,5174712,1,5604199779
83,0,4,196627541198927,196627541199038,196627547082244,111,5883206,5883317,1,5604199779
84,0,4,196627641176748,196627641176844,196627645339041,96,4162197,4162293,1,5604199779
85,0,4,196627741297404,196627741297571,196627748431685,167,7134114,7134281,1,5604199779
86,0,4,196627841176573,196627841176637,196627844333388,64,3156751,3156815,1,5604199779
87,0,4,196627941219653,196627941219810,196627948463937,157,7244127,7244284,1,5604199779
88,0,4,196628041220948,196628041221104,196628048124449,156,6903345,6903501,1,5604199779
89,0,4,196628141207297,196628141207461,196628149359036,164,8151575,8151739,1,5604199779
90,0,4,196628241196770,196628241196846,196628244829766,76,3632920,3632996,1,5604199779
91,0,4,196628341232018,196628341232102,196628345380909,84,4148807,4148891,1,5604199779
92,0,4,196628441179677,196628441179741,196628444330204,64,3150463,3150527,1,5604199779
93,0,4,196628541182945,196628541183010,196628544590197,65,3407187,3407252,1,5604199779
94,0,4,196628641240495,196628641240578,196628645508044,83,4267466,4267549,1,5604199779
95,0,4,196628741194211,196628741194284,196628744119481,73,2925197,2925270,1,5604199779
96,0,4,196628841176190,196628841176250,196628844577099,60,3400849,3400909,1,5604199779
97,0,4,196628941232534,196628941232598,196628944381407,64,3148809,3148873,1,5604199779
98,0,4,196629041189514,196629041189579,196629044306026,65,3116447,3116512,1,5604199779
99,0,4,196629141185492,196629141185570,196629145651697,78,4466127,4466205,1,5604199779
100,0,4,196629241169298,196629241169357,196629244970236,59,3800879,3800938,1,5604199779
101,0,4,196629341168783,196629341168847,196629345616960,64,4448113,4448177,1,5604199779
102,0,4,196629441169619,196629441169681,196629445504298,62,4334617,4334679,1,5604199779
103,0,4,196629541197011,196629541197076,196629544729819,65,3532743,3532808,1,5604199779
104,0,4,196629641191635,196629641191700,196629644442473,65,3250773,3250838,1,5604199779
105,0,4,196629741238341,196629741238414,196629744829391,73,3590977,3591050,1,5604199779
106,0,4,196629841238259,196629841238324,196629844425463,65,3187139,3187204,1,5604199779
107,0,4,196629941223456,196629941223527,196629944557629,71,3334102,3334173,1,5604199779
108,0,4,196630041239863,196630041239928,196630044612463,65,3372535,3372600,1,5604199779
109,0,4,196630141243621,196630141243686,196630144704077,65,3460391,3460456,1,5604199779
110,0,4,196630241185077,196630241185142,196630244794745,65,3609603,3609668,1,5604199779
111,0,4,196630341245884,196630341245958,196630344494327,74,3248369,3248443,1,5604199779
112,0,4,196630441247374,196630441247439,196630444371729,65,3124290,3124355,1,5604199779
113,0,4,196630541246561,196630541246625,196630544265386,64,3018761,3018825,1,5604199779
114,0,4,196630641263104,196630641263319,196630645697352,215,4434033,4434248,1,5604199779
115,0,4,196630741180979,196630741181044,196630744650285,65,3469241,3469306,1,5604199779
116,0,4,196630841249436,196630841249508,196630844602371,72,3352863,3352935,1,5604199779
117,0,4,196630941249850,196630941249913,196630944519023,63,3269110,3269173,1,5604199779
118,0,4,196631041250739,196631041250811,196631044540956,72,3290145,3290217,1,5604199779
119,0,4,196631141212932,196631141212996,196631144543625,64,3330629,3330693,1,5604199779
120,0,4,196631241221972,196631241222038,196631244572657,66,3350619,3350685,1,5604199779
121,0,4,196631341253957,196631341254021,196631344670973,64,3416952,3417016,1,5604199779
122,0,4,196631441256927,196631441256991,196631444329705,64,3072714,3072778,1,5604199779
123,0,4,196631541224640,196631541224704,196631544669472,64,3444768,3444832,1,5604199779
124,0,4,196631641217143,196631641217208,196631644827492,65,3610284,3610349,1,5604199779
125,0,4,196631741204353,196631741204404,196631744168989,51,2964585,2964636,1,5604199779
126,0,4,196631841259178,196631841259250,196631844586148,72,3326898,3326970,1,5604199779
127,0,4,196631941219906,196631941219980,196631944505826,74,3285846,3285920,1,5604199779
128,0,4,196632041213194,196632041213259,196632044457711,65,3244452,3244517,1,5604199779
129,0,4,196632141210615,196632141210680,196632144625848,65,3415168,3415233,1,5604199779
130,0,4,196632241332487,196632241332697,196632255389749,210,14057052,14057262,1,5604199779
131,0,4,196632341313843,196632341314054,196632352198866,211,10884812,10885023,1,5604199779
132,0,4,196632441267376,196632441267441,196632444526549,65,3259108,3259173,1,5604199779
133,0,4,196632541394800,196632541395767,196632554108312,967,12712545,12713512,1,5604199779
134,0,4,196632641353022,196632641353233,196632656125404,211,14772171,14772382,1,5604199779
135,0,4,196632741302429,196632741302775,196632756855097,346,15552322,15552668,1,5604199779
136,0,4,196632841234826,196632841234892,196632845104361,66,3869469,3869535,1,5604199779
137,0,4,196632941274486,196632941274551,196632944438853,65,3164302,3164367,1,5604199779
138,0,4,196633041274325,196633041274390,196633044494334,65,3219944,3220009,1,5604199779
139,0,4,196633141441916,196633141442171,196633171484446,255,30042275,30042530,1,5604199779
140,0,4,196633241219254,196633241219334,196633245254462,80,4035128,4035208,1,5604199779
141,0,4,196633341217795,196633341217888,196633345468072,93,4250184,4250277,1,5604199779
142,0,4,196633441278170,196633441278234,196633444944486,64,3666252,3666316,1,5604199779
143,0,4,196633541277269,196633541277348,196633544935534,79,3658186,3658265,1,5604199779
144,0,4,196633641281242,196633641281307,196633644668285,65,3386978,3387043,1,5604199779
145,0,4,196633741281248,196633741281311,196633744507507,63,3226196,3226259,1,5604199779
146,0,4,196633841281843,196633841281906,196633849006388,63,7724482,7724545,1,5604199779
147,0,4,196633941244895,196633941244967,196633944895585,72,3650618,3650690,1,5604199779
148,0,4,196634041236158,196634041236229,196634044779637,71,3543408,3543479,1,5604199779
149,0,4,196634141245710,196634141245775,196634144222121,65,2976346,2976411,1,5604199779
150,0,4,196634241230394,196634241230458,196634251758667,64,10528209,10528273,1,5604199779
151,0,4,196634341247095,196634341247168,196634345435858,73,4188690,4188763,1,5604199779
152,0,4,196634441290411,196634441290485,196634444361146,74,3070661,3070735,1,5604199779
153,0,4,196634541295213,196634541295285,196634544825819,72,3530534,3530606,1,5604199779
154,0,4,196634641258873,196634641258940,196634644862546,67,3603606,3603673,1,5604199779
155,0,4,196634741263192,196634741263266,196634744771003,74,3507737,3507811,1,5604199779
156,0,4,196634841222449,196634841222524,196634844835584,75,3613060,3613135,1,5604199779
157,0,4,196634941296155,196634941296220,196634944638152,65,3341932,3341997,1,5604199779
158,0,4,196635041296821,196635041296886,196635044774742,65,3477856,3477921,1,5604199779
159,0,4,196635141333775,196635141334011,196635148776109,236,7442098,7442334,1,5604199779
160,0,4,196635241358302,196635241358512,196635250943656,210,9585144,9585354,1,5604199779
161,0,4,196635341231086,196635341231150,196635344768327,64,3537177,3537241,1,5604199779
162,0,4,196635441302367,196635441302441,196635444716473,74,3414032,3414106,1,5604199779
163,0,4,196635541304079,196635541304151,196635544632412,72,3328261,3328333,1,5604199779
164,0,4,196635641302451,196635641302515,196635644691054,64,3388539,3388603,1,5604199779
165,0,4,196635741262910,196635741262975,196635744607766,65,3344791,3344856,1,5604199779
166,0,4,196635841320109,196635841320181,196635844934366,72,3614185,3614257,1,5604199779
167,0,4,196635941306072,196635941306137,196635944805033,65,3498896,3498961,1,5604199779
168,0,4,196636041309923,196636041309988,196636044578879,65,3268891,3268956,1,5604199779
169,0,4,196636141344863,196636141345103,196636154873538,240,13528435,13528675,1,5604199779
170,0,4,196636241248167,196636241248250,196636246019382,83,4771132,4771215,1,5604199779
171,0,4,196636341311005,196636341311077,196636344407015,72,3095938,3096010,1,5604199779
172,0,4,196636441313566,196636441313630,196636444917415,64,3603785,3603849,1,5604199779
173,0,4,196636541312337,196636541312401,196636544366245,64,3053844,3053908,1,5604199779
174,0,4,196636641288408,196636641288484,196636644593856,76,3305372,3305448,1,5604199779
175,0,4,196636741319017,196636741319082,196636744361684,65,3042602,3042667,1,5604199779
176,0,4,196636841273351,196636841273422,196636844261771,71,2988349,2988420,1,5604199779
177,0,4,196636941213626,196636941213720,196636945393562,94,4179842,4179936,1,5604199779
178,0,4,196637041318973,196637041319038,196637044549615,65,3230577,3230642,1,5604199779
179,0,4,196637141323338,196637141323402,196637144862254,64,3538852,3538916,1,5604199779
180,0,4,196637241321837,196637241321902,196637244406609,65,3084707,3084772,1,5604199779
181,0,4,196637341283751,196637341283825,196637344859162,74,3575337,3575411,1,5604199779
182,0,4,196637441322021,196637441322085,196637444455330,64,3133245,3133309,1,5604199779
183,0,4,196637541321782,196637541321847,196637544732395,65,3410548,3410613,1,5604199779
184,0,4,196637641324617,196637641324682,196637644297032,65,2972350,2972415,1,5604199779
