seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,1,164715572797840,164715572797891,164715573971346,51,1173455,1173506,1,16099695099
1,0,1,164715582784428,164715582784487,164715583349370,59,564883,564942,1,16099695099
2,0,1,164715592772499,164715592772550,164715593037215,51,264665,264716,1,16099695099
3,0,1,164715602825574,164715602825626,164715603231618,52,405992,406044,1,16099695099
4,0,1,164715612787502,164715612787553,164715613177680,51,390127,390178,1,16099695099
5,0,1,164715622791474,164715622791524,164715623187738,50,396214,396264,1,16099695099
6,0,1,164715632736586,164715632736637,164715633055716,51,319079,319130,1,16099695099
7,0,1,164715642773085,164715642773135,164715643065760,50,292625,292675,1,16099695099
8,0,1,164715652773671,164715652773723,164715653051312,52,277589,277641,1,16099695099
9,0,1,164715662786926,164715662786984,164715663160516,58,373532,373590,1,16099695099
10,0,1,164715672784853,164715672784904,164715673268667,51,483763,483814,1,16099695099
11,0,1,164715682824749,164715682824806,164715683374991,57,550185,550242,1,16099695099
12,0,1,164715692796122,164715692796173,164715693457497,51,661324,661375,1,16099695099
13,0,1,164715702773005,164715702773075,164715703375380,70,602305,602375,1,16099695099
14,0,1,164715712800108,164715712800159,164715713387358,51,587199,587250,1,16099695099
15,0,1,164715722826313,164715722826365,164715723512006,52,685641,685693,1,16099695099
16,0,1,164715732774225,164715732774276,164715733316481,51,542205,542256,1,16099695099
17,0,1,164715742829234,164715742829292,164715743498046,58,668754,668812,1,16099695099
18,0,1,164715752797108,164715752797161,164715753436547,53,639386,639439,1,16099695099
19,0,1,164715762788344,164715762788397,164715763109253,53,320856,320909,1,16099695099
20,0,1,164715772783795,164715772783845,164715773155064,50,371219,371269,1,16099695099
21,0,1,164715782826407,164715782826465,164715783191860,58,365395,365453,1,16099695099
22,0,1,164715792787388,164715792787441,164715793168271,53,380830,380883,1,16099695099
23,0,1,164715802777664,164715802777714,164715803086507,50,308793,308843,1,16099695099
24,0,1,164715812740091,164715812740142,164715813054260,51,314118,314169,1,16099695099
25,0,1,164715822826733,164715822826786,164715823194823,53,368037,368090,1,16099695099
26,0,1,164715832788901,164715832788953,164715833141657,52,352704,352756,1,16099695099
27,0,1,164715842779621,164715842779672,164715843078596,51,298924,298975,1,16099695099
28,0,1,164715852773553,164715852773615,164715853108547,62,334932,334994,1,16099695099
