seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,27,162861153823301,162861153823347,162861154628962,46,805615,805661,1,3411722260
1,0,27,162861163834085,162861163834130,162861164396420,45,562290,562335,1,3411722260
2,0,27,162861173853737,162861173853785,162861174364440,48,510655,510703,1,3411722260
3,0,27,162861183841600,162861183841649,162861184872325,49,1030676,1030725,1,3411722260
4,0,27,162861193833269,162861193833317,162861194907625,48,1074308,1074356,1,3411722260
5,0,27,162861203815746,162861203815803,162861204626913,57,811110,811167,1,3411722260
6,0,27,162861213821910,162861213821955,162861214374767,45,552812,552857,1,3411722260
7,0,27,162861223821011,162861223821077,162861225558784,66,1737707,1737773,1,3411722260
8,0,27,162861233836490,162861233836538,162861234651479,48,814941,814989,1,3411722260
9,0,27,162861243821893,162861243821959,162861244876382,66,1054423,1054489,1,3411722260
10,0,27,162861253822401,162861253822446,162861254887252,45,1064806,1064851,1,3411722260
11,0,27,162861263832624,162861263832669,162861264755199,45,922530,922575,1,3411722260
12,0,27,162861273855276,162861273855323,162861274814568,47,959245,959292,1,3411722260
13,0,27,162861283818408,162861283818455,162861284751303,47,932848,932895,1,3411722260
14,0,27,162861293817874,162861293817919,162861294801481,45,983562,983607,1,3411722260
15,0,27,162861303881982,162861303882029,162861304937496,47,1055467,1055514,1,3411722260
16,0,27,162861313843986,162861313844031,162861314811541,45,967510,967555,1,3411722260
17,0,27,162861323817572,162861323817618,162861324667125,46,849507,849553,1,3411722260
18,0,27,162861333841883,162861333841930,162861334981764,47,1139834,1139881,1,3411722260
19,0,27,162861343824875,162861343824936,162861344723596,61,898660,898721,1,3411722260
20,0,27,162861353818470,162861353818515,162861354619596,45,801081,801126,1,3411722260
21,0,27,162861363882763,162861363882809,162861364932830,46,1050021,1050067,1,3411722260
22,0,27,162861373806218,162861373806265,162861374766471,47,960206,960253,1,3411722260
23,0,27,162861383836108,162861383836151,162861384850644,43,1014493,1014536,1,3411722260
24,0,27,162861393831383,162861393831431,162861394922704,48,1091273,1091321,1,3411722260
25,0,27,162861403821024,162861403821086,162861404735789,62,914703,914765,1,3411722260
26,0,27,162861413886400,162861413886446,162861414963058,46,1076612,1076658,1,3411722260
27,0,27,162861423837991,162861423838039,162861424881589,48,1043550,1043598,1,3411722260
28,0,27,162861433883532,162861433883579,162861434890442,47,1006863,1006910,1,3411722260
29,0,27,162861443884916,162861443884963,162861444829230,47,944267,944314,1,3411722260
30,0,27,162861453838100,162861453838149,162861454703117,49,864968,865017,1,3411722260
31,0,27,162861463821096,162861463821144,162861464921033,48,1099889,1099937,1,3411722260
32,0,27,162861473896917,162861473896974,162861475317048,57,1420074,1420131,1,3411722260
33,0,27,162861483811373,162861483811418,162861484800822,45,989404,989449,1,3411722260
34,0,27,162861493846504,162861493846552,162861494707755,48,861203,861251,1,3411722260
35,0,27,162861503836817,162861503836864,162861504709261,47,872397,872444,1,3411722260
36,0,27,162861513819823,162861513819869,162861514860865,46,1040996,1041042,1,3411722260
37,0,27,162861523845482,162861523845528,162861524780097,46,934569,934615,1,3411722260
38,0,27,162861533820064,162861533820109,162861534843768,45,1023659,1023704,1,3411722260
39,0,27,162861543843167,162861543843215,162861544653789,48,810574,810622,1,3411722260
40,0,27,162861553886293,162861553886339,162861554806488,46,920149,920195,1,3411722260
41,0,27,162861563889251,162861563889297,162861564957028,46,1067731,1067777,1,3411722260
42,0,27,162861573819178,162861573819227,162861574810120,49,990893,990942,1,3411722260
43,0,27,162861583841130,162861583841177,162861584967848,47,1126671,1126718,1,3411722260
44,0,27,162861593822472,162861593822539,162861594772116,67,949577,949644,1,3411722260
45,0,27,162861603854846,162861603854894,162861604789918,48,935024,935072,1,3411722260
46,0,27,162861613882278,162861613882324,162861615010817,46,1128493,1128539,1,3411722260
47,0,27,162861623843739,162861623843777,162861624884121,38,1040344,1040382,1,3411722260
48,0,27,162861633845523,162861633845562,162861634968975,39,1123413,1123452,1,3411722260
49,0,27,162861643850004,162861643850051,162861644610754,47,760703,760750,1,3411722260
50,0,27,162861653883020,162861653883068,162861654845144,48,962076,962124,1,3411722260
51,0,27,162861663804789,162861663804837,162861665069017,48,1264180,1264228,1,3411722260
52,0,27,162861673883942,162861673883989,162861675338914,47,1454925,1454972,1,3411722260
53,0,27,162861683853859,162861683853906,162861684976692,47,1122786,1122833,1,3411722260
54,0,27,162861693886011,162861693886058,162861694820434,47,934376,934423,1,3411722260
55,0,27,162861703849714,162861703849760,162861705113688,46,1263928,1263974,1,3411722260
56,0,27,162861713883598,162861713883644,162861714869516,46,985872,985918,1,3411722260
57,0,27,162861723857148,162861723857195,162861724892075,47,1034880,1034927,1,3411722260
58,0,27,162861733862941,162861733862987,162861734881446,46,1018459,1018505,1,3411722260
59,0,27,162861743814401,162861743814448,162861744717802,47,903354,903401,1,3411722260
60,0,27,162861753943651,162861753943725,162861754874255,74,930530,930604,1,3411722260
61,0,27,162861763832762,162861763832808,162861765105968,46,1273160,1273206,1,3411722260
62,0,27,162861774490276,162861774490329,162861775466287,53,975958,976011,1,3411722260
63,0,27,162861783831251,162861783831308,162861785050586,57,1219278,1219335,1,3411722260
64,0,27,162861793825674,162861793825734,162861794518458,60,692724,692784,1,3411722260
65,0,27,162861803832893,162861803832936,162861804713011,43,880075,880118,1,3411722260
66,0,27,162861813810225,162861813810272,162861815013800,47,1203528,1203575,1,3411722260
67,0,27,162861823809736,162861823809782,162861825241215,46,1431433,1431479,1,3411722260
68,0,27,162861833885630,162861833885676,162861835164325,46,1278649,1278695,1,3411722260
69,0,27,162861843902605,162861843902676,162861844744394,71,841718,841789,1,3411722260
70,0,27,162861853887384,162861853887432,162861854512252,48,624820,624868,1,3411722260
71,0,27,162861863889012,162861863889058,162861864587370,46,698312,698358,1,3411722260
72,0,27,162861873888463,162861873888510,162861875228113,47,1339603,1339650,1,3411722260
73,0,27,162861883828102,162861883828152,162861884385699,50,557547,557597,1,3411722260
74,0,27,162861893853827,162861893853877,162861895139730,50,1285853,1285903,1,3411722260
75,0,27,162861903890454,162861903890506,162861905260316,52,1369810,1369862,1,3411722260
76,0,27,162861913876982,162861913877095,162861915547827,113,1670732,1670845,1,3411722260
77,0,27,162861923887782,162861923887829,162861924967902,47,1080073,1080120,1,3411722260
78,0,27,162861933847844,162861933847890,162861935241393,46,1393503,1393549,1,3411722260
79,0,27,162861943850103,162861943850139,162861944443287,36,593148,593184,1,3411722260
80,0,27,162861953850700,162861953850747,162861954497849,47,647102,647149,1,3411722260
81,0,27,162861963861571,162861963861618,162861964588404,47,726786,726833,1,3411722260
82,0,27,162861973859336,162861973859382,162861974851399,46,992017,992063,1,3411722260
83,0,27,162861983826144,162861983826190,162861985057928,46,1231738,1231784,1,3411722260
84,0,27,162861993956878,162861993957028,162861997455526,150,3498498,3498648,1,3411722260
85,0,27,162862006786760,162862006786941,162862012935795,181,6148854,6149035,1,3411722260
86,0,27,162862017219413,162862017219610,162862018926805,197,1707195,1707392,1,3411722260
87,0,27,162862023831075,162862023831135,162862024794939,60,963804,963864,1,3411722260
