seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,23,162861153823301,162861153823347,162861156817484,46,2994137,2994183,1,7413354087
1,0,23,162861163834085,162861163834130,162861165139349,45,1305219,1305264,1,7413354087
2,0,23,162861173853737,162861173853785,162861175367675,48,1513890,1513938,1,7413354087
3,0,23,162861183841600,162861183841649,162861185680300,49,1838651,1838700,1,7413354087
4,0,23,162861193833269,162861193833317,162861195653296,48,1819979,1820027,1,7413354087
5,0,23,162861203815746,162861203815803,162861205463699,57,1647896,1647953,1,7413354087
6,0,23,162861213821910,162861213821955,162861216723698,45,2901743,2901788,1,7413354087
7,0,23,162861223821011,162861223821077,162861226411926,66,2590849,2590915,1,7413354087
8,0,23,162861233836490,162861233836538,162861235528077,48,1691539,1691587,1,7413354087
9,0,23,162861243821893,162861243821959,162861245928230,66,2106271,2106337,1,7413354087
10,0,23,162861253822401,162861253822446,162861255819082,45,1996636,1996681,1,7413354087
11,0,23,162861263832624,162861263832669,162861265465619,45,1632950,1632995,1,7413354087
12,0,23,162861273855276,162861273855323,162861275326456,47,1471133,1471180,1,7413354087
13,0,23,162861283818408,162861283818455,162861285267405,47,1448950,1448997,1,7413354087
14,0,23,162861293817874,162861293817919,162861295510440,45,1692521,1692566,1,7413354087
15,0,23,162861303881982,162861303882029,162861305526032,47,1644003,1644050,1,7413354087
16,0,23,162861313843986,162861313844031,162861315574496,45,1730465,1730510,1,7413354087
17,0,23,162861323817572,162861323817618,162861325496570,46,1678952,1678998,1,7413354087
18,0,23,162861333841883,162861333841930,162861335564735,47,1722805,1722852,1,7413354087
19,0,23,162861343824875,162861343824936,162861345434643,61,1609707,1609768,1,7413354087
20,0,23,162861353818470,162861353818515,162861355339329,45,1520814,1520859,1,7413354087
21,0,23,162861363882763,162861363882809,162861365600756,46,1717947,1717993,1,7413354087
