seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,1,164561045802324,164561045802387,164561046153766,63,351379,351442,1,8735940792
1,0,1,164561055781408,164561055781465,164561055969835,57,188370,188427,1,8735940792
2,0,1,164561065840345,164561065840409,164561066055246,64,214837,214901,1,8735940792
3,0,1,164561075837761,164561075837824,164561076085422,63,247598,247661,1,8735940792
4,0,1,164561085838588,164561085838651,164561086061264,63,222613,222676,1,8735940792
5,0,1,164561095802902,164561095802973,164561096056234,71,253261,253332,1,8735940792
6,0,1,164561105805962,164561105806019,164561106013067,57,207048,207105,1,8735940792
7,0,1,164561115804085,164561115804143,164561115996754,58,192611,192669,1,8735940792
8,0,1,164561125760686,164561125760759,164561125896342,73,135583,135656,1,8735940792
9,0,1,164561135777923,164561135777980,164561135968069,57,190089,190146,1,8735940792
10,0,1,164561145838404,164561145838461,164561146065182,57,226721,226778,1,8735940792
11,0,1,164561155838793,164561155838852,164561156110050,59,271198,271257,1,8735940792
12,0,1,164561165784372,164561165784475,164561166010287,103,225812,225915,1,8735940792
13,0,1,164561175784090,164561175784158,164561175973440,68,189282,189350,1,8735940792
14,0,1,164561185839731,164561185839795,164561186076207,64,236412,236476,1,8735940792
15,0,1,164561195839003,164561195839060,164561196073411,57,234351,234408,1,8735940792
16,0,1,164561205838589,164561205838648,164561206084181,59,245533,245592,1,8735940792
17,0,1,164561215839910,164561215839973,164561216077375,63,237402,237465,1,8735940792
18,0,1,164561225838838,164561225838895,164561226025455,57,186560,186617,1,8735940792
19,0,1,164561235842325,164561235842382,164561236092351,57,249969,250026,1,8735940792
20,0,1,164561245817390,164561245817454,164561246073965,64,256511,256575,1,8735940792
21,0,1,164561255839552,164561255839609,164561256092337,57,252728,252785,1,8735940792
22,0,1,164561265797964,164561265798046,164561266007234,82,209188,209270,1,8735940792
23,0,1,164561275842289,164561275842352,164561276112794,63,270442,270505,1,8735940792
24,0,1,164561285842644,164561285842703,164561286090235,59,247532,247591,1,8735940792
25,0,1,164561295842758,164561295842823,164561296103540,65,260717,260782,1,8735940792
26,0,1,164561305842451,164561305842514,164561306034251,63,191737,191800,1,8735940792
27,0,1,164561315806435,164561315806499,164561316062594,64,256095,256159,1,8735940792
28,0,1,164561325785739,164561325785798,164561325927968,59,142170,142229,1,8735940792
29,0,1,164561335809194,164561335809251,164561336069945,57,260694,260751,1,8735940792
30,0,1,164561345824697,164561345824763,164561346063980,66,239217,239283,1,8735940792
31,0,1,164561355778582,164561355778639,164561355978720,57,200081,200138,1,8735940792
32,0,1,164561365806855,164561365806912,164561366013694,57,206782,206839,1,8735940792
33,0,1,164561375810621,164561375810678,164561376071131,57,260453,260510,1,8735940792
34,0,1,164561385837676,164561385837734,164561386102811,58,265077,265135,1,8735940792
35,0,1,164561395837827,164561395837884,164561396050023,57,212139,212196,1,8735940792
36,0,1,164561405799699,164561405799756,164561406001804,57,202048,202105,1,8735940792
37,0,1,164561415838099,164561415838164,164561416102847,65,264683,264748,1,8735940792
38,0,1,164561425769986,164561425770043,164561426003386,57,233343,233400,1,8735940792
39,0,1,164561435841475,164561435841540,164561436102763,65,261223,261288,1,8735940792
40,0,1,164561445841103,164561445841160,164561446086302,57,245142,245199,1,8735940792
41,0,1,164561455807308,164561455807387,164561456057889,79,250502,250581,1,8735940792
42,0,1,164561465839702,164561465839767,164561466089586,65,249819,249884,1,8735940792
43,0,1,164561475840987,164561475841046,164561476105707,59,264661,264720,1,8735940792
44,0,1,164561485818909,164561485818966,164561486027011,57,208045,208102,1,8735940792
45,0,1,164561495840996,164561495841054,164561496067444,58,226390,226448,1,8735940792
46,0,1,164561505840487,164561505840546,164561506054688,59,214142,214201,1,8735940792
47,0,1,164561515841231,164561515841288,164561516101663,57,260375,260432,1,8735940792
48,0,1,164561525841751,164561525841810,164561526068659,59,226849,226908,1,8735940792
49,0,1,164561535840484,164561535840543,164561536082636,59,242093,242152,1,8735940792
50,0,1,164561545842041,164561545842098,164561546036951,57,194853,194910,1,8735940792
51,0,1,164561555842417,164561555842475,164561556061212,58,218737,218795,1,8735940792
52,0,1,164561565842127,164561565842185,164561566083805,58,241620,241678,1,8735940792
53,0,1,164561575841512,164561575841570,164561576103376,58,261806,261864,1,8735940792
54,0,1,164561585841754,164561585841818,164561586045598,64,203780,203844,1,8735940792
55,0,1,164561595843059,164561595843116,164561596061028,57,217912,217969,1,8735940792
56,0,1,164561605812933,164561605812990,164561606002716,57,189726,189783,1,8735940792
57,0,1,164561615840740,164561615840798,164561616050856,58,210058,210116,1,8735940792
58,0,1,164561625839453,164561625839511,164561626033584,58,194073,194131,1,8735940792
59,0,1,164561635840765,164561635840824,164561636052308,59,211484,211543,1,8735940792
60,0,1,164561645842652,164561645842715,164561646039600,63,196885,196948,1,8735940792
61,0,1,164561655793858,164561655793915,164561655992918,57,199003,199060,1,8735940792
62,0,1,164561665842176,164561665842233,164561666086243,57,244010,244067,1,8735940792
63,0,1,164561675805177,164561675805234,164561676062110,57,256876,256933,1,8735940792
64,0,1,164561685844021,164561685844085,164561686083373,64,239288,239352,1,8735940792
65,0,1,164561695847990,164561695848047,164561696096577,57,248530,248587,1,8735940792
66,0,1,164561705845309,164561705845372,164561706086281,63,240909,240972,1,8735940792
67,0,1,164561715809347,164561715809404,164561716035588,57,226184,226241,1,8735940792
68,0,1,164561725846270,164561725846327,164561726044639,57,198312,198369,1,8735940792
69,0,1,164561735842394,164561735842453,164561736080779,59,238326,238385,1,8735940792
70,0,1,164561745778241,164561745778320,164561745970419,79,192099,192178,1,8735940792
71,0,1,164561755842955,164561755843013,164561756050198,58,207185,207243,1,8735940792
72,0,1,164561765855322,164561765855390,164561766098269,68,242879,242947,1,8735940792
73,0,1,164561775844770,164561775844827,164561776108334,57,263507,263564,1,8735940792
74,0,1,164561785812090,164561785812153,164561786068569,63,256416,256479,1,8735940792
