seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,5,164635208172406,164635208172457,164635208564126,51,391669,391720,1,8765804777
1,0,5,164635218173822,164635218173893,164635218345628,71,171735,171806,1,8765804777
2,0,5,164635228172530,164635228172604,164635228497600,74,324996,325070,1,8765804777
3,0,5,164635238187813,164635238187864,164635238441085,51,253221,253272,1,8765804777
4,0,5,164635248152430,164635248152495,164635248342408,65,189913,189978,1,8765804777
5,0,5,164635258175643,164635258175705,164635258454356,62,278651,278713,1,8765804777
6,0,5,164635268179228,164635268179314,164635268490035,86,310721,310807,1,8765804777
7,0,5,164635278212488,164635278212539,164635278596297,51,383758,383809,1,8765804777
8,0,5,164635288171721,164635288171777,164635288478344,56,306567,306623,1,8765804777
9,0,5,164635298236791,164635298236842,164635298537223,51,300381,300432,1,8765804777
10,0,5,164635308176044,164635308176095,164635308463595,51,287500,287551,1,8765804777
11,0,5,164635318202700,164635318202751,164635318521583,51,318832,318883,1,8765804777
12,0,5,164635328195033,164635328195084,164635328440954,51,245870,245921,1,8765804777
13,0,5,164635338186367,164635338186424,164635338306995,57,120571,120628,1,8765804777
14,0,5,164635348172503,164635348172557,164635348476778,54,304221,304275,1,8765804777
15,0,5,164635358185373,164635358185442,164635358507906,69,322464,322533,1,8765804777
16,0,5,164635368176479,164635368176534,164635368523503,55,346969,347024,1,8765804777
17,0,5,164635378238724,164635378238775,164635378577206,51,338431,338482,1,8765804777
18,0,5,164635388170978,164635388171034,164635388516950,56,345916,345972,1,8765804777
19,0,5,164635398236453,164635398236502,164635398611607,49,375105,375154,1,8765804777
20,0,5,164635408176339,164635408176389,164635408511643,50,335254,335304,1,8765804777
21,0,5,164635418163053,164635418163104,164635418363935,51,200831,200882,1,8765804777
22,0,5,164635428179144,164635428179193,164635428543891,49,364698,364747,1,8765804777
23,0,5,164635438198571,164635438198628,164635438426512,57,227884,227941,1,8765804777
24,0,5,164635448153369,164635448153419,164635448295823,50,142404,142454,1,8765804777
25,0,5,164635458206609,164635458206660,164635458459116,51,252456,252507,1,8765804777
26,0,5,164635468176652,164635468176707,164635468510712,55,334005,334060,1,8765804777
27,0,5,164635478240045,164635478240096,164635478539964,51,299868,299919,1,8765804777
28,0,5,164635488175361,164635488175412,164635488473535,51,298123,298174,1,8765804777
