seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,2,162547299740055,162547299740102,162547299949220,47,209118,209165,1,6449992138
1,0,2,162547309718934,162547309719002,162547309965793,68,246791,246859,1,6449992138
2,0,2,162547319779588,162547319779634,162547320052070,46,272436,272482,1,6449992138
3,0,2,162547329723600,162547329723648,162547329883581,48,159933,159981,1,6449992138
4,0,2,162547339782148,162547339782196,162547340059291,48,277095,277143,1,6449992138
5,0,2,162547349781129,162547349781175,162547350052340,46,271165,271211,1,6449992138
6,0,2,162547359714126,162547359714174,162547359988060,48,273886,273934,1,6449992138
7,0,2,162547369781585,162547369781633,162547370043408,48,261775,261823,1,6449992138
8,0,2,162547379731740,162547379731786,162547379970737,46,238951,238997,1,6449992138
9,0,2,162547389741289,162547389741335,162547389974817,46,233482,233528,1,6449992138
10,0,2,162547399729107,162547399729155,162547399924043,48,194888,194936,1,6449992138
11,0,2,162547409732808,162547409732855,162547409954859,47,222004,222051,1,6449992138
12,0,2,162547419723070,162547419723117,162547419891708,47,168591,168638,1,6449992138
13,0,2,162547429780813,162547429780859,162547430082969,46,302110,302156,1,6449992138
14,0,2,162547439725424,162547439725472,162547439892442,48,166970,167018,1,6449992138
15,0,2,162547449710248,162547449710295,162547449915993,47,205698,205745,1,6449992138
16,0,2,162547459722481,162547459722527,162547459879784,46,157257,157303,1,6449992138
17,0,2,162547469732034,162547469732081,162547469910279,47,178198,178245,1,6449992138
18,0,2,162547479784165,162547479784212,162547480087644,47,303432,303479,1,6449992138
19,0,2,162547489785313,162547489785360,162547490095033,47,309673,309720,1,6449992138
20,0,2,162547499783026,162547499783072,162547500074166,46,291094,291140,1,6449992138
21,0,2,162547509784130,162547509784176,162547510243290,46,459114,459160,1,6449992138
22,0,2,162547519765572,162547519765697,162547520213934,125,448237,448362,1,6449992138
23,0,2,162547529838792,162547529838916,162547530519240,124,680324,680448,1,6449992138
24,0,2,162547539846084,162547539846205,162547540463220,121,617015,617136,1,6449992138
25,0,2,162547549785168,162547549785214,162547550045094,46,259880,259926,1,6449992138
26,0,2,162547559718081,162547559718128,162547559974835,47,256707,256754,1,6449992138
27,0,2,162547569785897,162547569785945,162547570044471,48,258526,258574,1,6449992138
28,0,2,162547579785482,162547579785528,162547580058808,46,273280,273326,1,6449992138
29,0,2,162547589783661,162547589783707,162547590047687,46,263980,264026,1,6449992138
30,0,2,162547599788557,162547599788605,162547600101594,48,312989,313037,1,6449992138
31,0,2,162547609792638,162547609792799,162547610381529,161,588730,588891,1,6449992138
32,0,2,162547619785267,162547619785417,162547620326457,150,541040,541190,1,6449992138
33,0,2,162547629853506,162547629853656,162547630578457,150,724801,724951,1,6449992138
34,0,2,162547639772708,162547639772879,162547640415971,171,643092,643263,1,6449992138
35,0,2,162547649852078,162547649852228,162547650420253,150,568025,568175,1,6449992138
36,0,2,162547659791104,162547659791151,162547660054570,47,263419,263466,1,6449992138
37,0,2,162547669785280,162547669785328,162547670057963,48,272635,272683,1,6449992138
38,0,2,162547679782666,162547679782713,162547680075950,47,293237,293284,1,6449992138
39,0,2,162547689782519,162547689782565,162547690091307,46,308742,308788,1,6449992138
40,0,2,162547699727798,162547699727867,162547700011616,69,283749,283818,1,6449992138
41,0,2,162547709746693,162547709746739,162547710323920,46,577181,577227,1,6449992138
42,0,2,162547719820573,162547719820728,162547720483455,155,662727,662882,1,6449992138
43,0,2,162547729872138,162547729872328,162547730584099,190,711771,711961,1,6449992138
44,0,2,162547739760689,162547739760737,162547740016666,48,255929,255977,1,6449992138
