seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,1,162772853177742,162772853177786,162772855656999,44,2479213,2479257,1,15383430439
1,0,1,162772863142332,162772863142377,162772864716364,45,1573987,1574032,1,15383430439
2,0,1,162772873145835,162772873145880,162772874239438,45,1093558,1093603,1,15383430439
3,0,1,162772883221895,162772883221941,162772884454900,46,1232959,1233005,1,15383430439
4,0,1,162772893170729,162772893170777,162772894249398,48,1078621,1078669,1,15383430439
5,0,1,162772903241560,162772903241618,162772905925189,58,2683571,2683629,1,15383430439
6,0,1,162772913195270,162772913195312,162772915682801,42,2487489,2487531,1,15383430439
7,0,1,162772923159470,162772923159516,162772924254545,46,1095029,1095075,1,15383430439
8,0,1,162772933170831,162772933170877,162772934164056,46,993179,993225,1,15383430439
9,0,1,162772943217440,162772943217488,162772944602011,48,1384523,1384571,1,15383430439
10,0,1,162772953159358,162772953159396,162772954296066,38,1136670,1136708,1,15383430439
11,0,1,162772963144788,162772963144827,162772964325788,39,1180961,1181000,1,15383430439
12,0,1,162772973163726,162772973163774,162772974198012,48,1034238,1034286,1,15383430439
13,0,1,162772983185842,162772983185897,162772984307750,55,1121853,1121908,1,15383430439
14,0,1,162772993215994,162772993216040,162772994322955,46,1106915,1106961,1,15383430439
15,0,1,162773003982318,162773003982363,162773005744052,45,1761689,1761734,1,15383430439
16,0,1,162773013177150,162773013177195,162773014203656,45,1026461,1026506,1,15383430439
17,0,1,162773023169442,162773023169502,162773024266830,60,1097328,1097388,1,15383430439
18,0,1,162773033186095,162773033186141,162773034338931,46,1152790,1152836,1,15383430439
19,0,1,162773043199258,162773043199304,162773044424863,46,1225559,1225605,1,15383430439
20,0,1,162773053170485,162773053170528,162773054106784,43,936256,936299,1,15383430439
21,0,1,162773063143572,162773063143618,162773064403706,46,1260088,1260134,1,15383430439
22,0,1,162773073173965,162773073174012,162773074316436,47,1142424,1142471,1,15383430439
23,0,1,162773083215813,162773083215860,162773084477323,47,1261463,1261510,1,15383430439
24,0,1,162773093216133,162773093216179,162773094501255,46,1285076,1285122,1,15383430439
25,0,1,162773103282230,162773103282381,162773106394092,151,3111711,3111862,1,15383430439
26,0,1,162773113284386,162773113284537,162773116786027,151,3501490,3501641,1,15383430439
27,0,1,162773123220304,162773123220454,162773127133324,150,3912870,3913020,1,15383430439
28,0,1,162773133205615,162773133205761,162773135392898,146,2187137,2187283,1,15383430439
29,0,1,162773143158435,162773143158483,162773144249766,48,1091283,1091331,1,15383430439
30,0,1,162773153188941,162773153188988,162773154201033,47,1012045,1012092,1,15383430439
31,0,1,162773163144000,162773163144051,162773164332351,51,1188300,1188351,1,15383430439
32,0,1,162773173219312,162773173219360,162773174195736,48,976376,976424,1,15383430439
33,0,1,162773183225423,162773183225503,162773184247465,80,1021962,1022042,1,15383430439
34,0,1,162773193210969,162773193211119,162773195703398,150,2492279,2492429,1,15383430439
35,0,1,162773203270467,162773203270718,162773205871941,251,2601223,2601474,1,15383430439
36,0,1,162773213287057,162773213287207,162773215941713,150,2654506,2654656,1,15383430439
37,0,1,162773223224463,162773223224613,162773226503472,150,3278859,3279009,1,15383430439
38,0,1,162773233216766,162773233216921,162773236491901,155,3274980,3275135,1,15383430439
39,0,1,162773243167436,162773243167470,162773245139993,34,1972523,1972557,1,15383430439
40,0,1,162773253163789,162773253163836,162773254183158,47,1019322,1019369,1,15383430439
41,0,1,162773263146036,162773263146088,162773264274504,52,1128416,1128468,1,15383430439
42,0,1,162773273169284,162773273169330,162773274504993,46,1335663,1335709,1,15383430439
43,0,1,162773283156837,162773283156884,162773284317691,47,1160807,1160854,1,15383430439
44,0,1,162773293141313,162773293141360,162773293916657,47,775297,775344,1,15383430439
45,0,1,162773303230109,162773303230156,162773304485499,47,1255343,1255390,1,15383430439
46,0,1,162773313226448,162773313226494,162773314735087,46,1508593,1508639,1,15383430439
47,0,1,162773323221762,162773323221807,162773324433022,45,1211215,1211260,1,15383430439
48,0,1,162773333157413,162773333157459,162773333833083,46,675624,675670,1,15383430439
49,0,1,162773343178253,162773343178298,162773344093453,45,915155,915200,1,15383430439
50,0,1,162773353218782,162773353218829,162773354164065,47,945236,945283,1,15383430439
51,0,1,162773363180567,162773363180615,162773364319410,48,1138795,1138843,1,15383430439
52,0,1,162773373224422,162773373224468,162773374362785,46,1138317,1138363,1,15383430439
53,0,1,162773383172867,162773383172910,162773384206368,43,1033458,1033501,1,15383430439
54,0,1,162773393230306,162773393230353,162773394311481,47,1081128,1081175,1,15383430439
55,0,1,162773403157468,162773403157519,162773404257138,51,1099619,1099670,1,15383430439
56,0,1,162773413189957,162773413189994,162773416208565,37,3018571,3018608,1,15383430439
57,0,1,162773423170992,162773423171042,162773424281128,50,1110086,1110136,1,15383430439
58,0,1,162773433178603,162773433178651,162773434308581,48,1129930,1129978,1,15383430439
59,0,1,162773443188425,162773443188473,162773444389739,48,1201266,1201314,1,15383430439
60,0,1,162773453173592,162773453173635,162773454367087,43,1193452,1193495,1,15383430439
61,0,1,162773463168121,162773463168167,162773464308870,46,1140703,1140749,1,15383430439
62,0,1,162773473169884,162773473169931,162773474199007,47,1029076,1029123,1,15383430439
63,0,1,162773483220647,162773483220693,162773484528588,46,1307895,1307941,1,15383430439
64,0,1,162773493220710,162773493220757,162773494404168,47,1183411,1183458,1,15383430439
65,0,1,162773503190021,162773503190068,162773504595428,47,1405360,1405407,1,15383430439
66,0,1,162773513172200,162773513172246,162773514075366,46,903120,903166,1,15383430439
67,0,1,162773523218799,162773523218845,162773524359873,46,1141028,1141074,1,15383430439
68,0,1,162773533220794,162773533220840,162773534433716,46,1212876,1212922,1,15383430439
69,0,1,162773543220056,162773543220104,162773544424147,48,1204043,1204091,1,15383430439
70,0,1,162773553166048,162773553166104,162773554266500,56,1100396,1100452,1,15383430439
71,0,1,162773563220699,162773563220747,162773564511596,48,1290849,1290897,1,15383430439
72,0,1,162773573144107,162773573144150,162773574090522,43,946372,946415,1,15383430439
73,0,1,162773583220765,162773583220812,162773584488863,47,1268051,1268098,1,15383430439
74,0,1,162773593168018,162773593168066,162773594328099,48,1160033,1160081,1,15383430439
75,0,1,162773603159310,162773603159354,162773604175161,44,1015807,1015851,1,15383430439
76,0,1,162773613222313,162773613222359,162773614407849,46,1185490,1185536,1,15383430439
77,0,1,162773623144149,162773623144195,162773624297797,46,1153602,1153648,1,15383430439
78,0,1,162773633220854,162773633220900,162773634327903,46,1107003,1107049,1,15383430439
79,0,1,162773643224071,162773643224119,162773644337434,48,1113315,1113363,1,15383430439
80,0,1,162773653221396,162773653221444,162773654335759,48,1114315,1114363,1,15383430439
81,0,1,162773663153000,162773663153046,162773664135313,46,982267,982313,1,15383430439
82,0,1,162773673162037,162773673162081,162773674197942,44,1035861,1035905,1,15383430439
83,0,1,162773683161821,162773683161869,162773684326126,48,1164257,1164305,1,15383430439
84,0,1,162773693223759,162773693223803,162773694304373,44,1080570,1080614,1,15383430439
85,0,1,162773703174403,162773703174450,162773704342983,47,1168533,1168580,1,15383430439
86,0,1,162773713166348,162773713166396,162773714524533,48,1358137,1358185,1,15383430439
87,0,1,162773723152298,162773723152344,162773723905023,46,752679,752725,1,15383430439
88,0,1,162773733177490,162773733177535,162773734105419,45,927884,927929,1,15383430439
89,0,1,162773743177147,162773743177195,162773744174127,48,996932,996980,1,15383430439
90,0,1,162773753190519,162773753190565,162773754250898,46,1060333,1060379,1,15383430439
91,0,1,162773763184536,162773763184585,162773764253696,49,1069111,1069160,1,15383430439
92,0,1,162773773222818,162773773222864,162773774271379,46,1048515,1048561,1,15383430439
93,0,1,162773783158866,162773783158912,162773787065739,46,3906827,3906873,1,15383430439
94,0,1,162773797664195,162773797664238,162773798793862,43,1129624,1129667,1,15383430439
95,0,1,162773803167935,162773803167991,162773804785854,56,1617863,1617919,1,15383430439
96,0,1,162773813176519,162773813176576,162773814729898,57,1553322,1553379,1,15383430439
97,0,1,162773823171033,162773823171087,162773824737152,54,1566065,1566119,1,15383430439
98,0,1,162773833168522,162773833168569,162773834386536,47,1217967,1218014,1,15383430439
99,0,1,162773843170359,162773843170441,162773844473468,82,1303027,1303109,1,15383430439
100,0,1,162773853180823,162773853180868,162773853538485,45,357617,357662,1,15383430439
101,0,1,162773863223309,162773863223355,162773864382737,46,1159382,1159428,1,15383430439
102,0,1,162773873182075,162773873182122,162773874187245,47,1005123,1005170,1,15383430439
103,0,1,162773883226667,162773883226714,162773884362743,47,1136029,1136076,1,15383430439
104,0,1,162773893185742,162773893185789,162773894278148,47,1092359,1092406,1,15383430439
105,0,1,162773903157299,162773903157345,162773904072054,46,914709,914755,1,15383430439
106,0,1,162773913204730,162773913204770,162773914039115,40,834345,834385,1,15383430439
107,0,1,162773923163887,162773923163951,162773924411291,64,1247340,1247404,1,15383430439
108,0,1,162773933188812,162773933188858,162773934225565,46,1036707,1036753,1,15383430439
109,0,1,162773943186924,162773943186974,162773944313113,50,1126139,1126189,1,15383430439
110,0,1,162773953228922,162773953228970,162773954207941,48,978971,979019,1,15383430439
111,0,1,162773963237304,162773963237369,162773967123768,65,3886399,3886464,1,15383430439
112,0,1,162773973166180,162773973166236,162773974557849,56,1391613,1391669,1,15383430439
113,0,1,162773983169964,162773983170027,162773984210297,63,1040270,1040333,1,15383430439
114,0,1,162773993184265,162773993184313,162773994242895,48,1058582,1058630,1,15383430439
115,0,1,162774003172609,162774003172679,162774004484030,70,1311351,1311421,1,15383430439
116,0,1,162774013178973,162774013179015,162774014242174,42,1063159,1063201,1,15383430439
117,0,1,162774023178563,162774023178623,162774024301169,60,1122546,1122606,1,15383430439
118,0,1,162774033188096,162774033188144,162774034293862,48,1105718,1105766,1,15383430439
119,0,1,162774043191026,162774043191076,162774044305930,50,1114854,1114904,1,15383430439
120,0,1,162774053225007,162774053225054,162774054287723,47,1062669,1062716,1,15383430439
121,0,1,162774063167989,162774063168035,162774064458237,46,1290202,1290248,1,15383430439
122,0,1,162774073181557,162774073181602,162774073620507,45,438905,438950,1,15383430439
123,0,1,162774083155264,162774083155312,162774083802354,48,647042,647090,1,15383430439
124,0,1,162774093225644,162774093225690,162774093883624,46,657934,657980,1,15383430439
125,0,1,162774103227040,162774103227086,162774104470906,46,1243820,1243866,1,15383430439
126,0,1,162774113225285,162774113225331,162774114341904,46,1116573,1116619,1,15383430439
127,0,1,162774123202286,162774123202333,162774124049463,47,847130,847177,1,15383430439
128,0,1,162774133180930,162774133180975,162774133413237,45,232262,232307,1,15383430439
129,0,1,162774143230667,162774143230715,162774144296968,48,1066253,1066301,1,15383430439
130,0,1,162774153225787,162774153225833,162774154187286,46,961453,961499,1,15383430439
131,0,1,162774163182937,162774163182983,162774164417990,46,1235007,1235053,1,15383430439
132,0,1,162774173182659,162774173182705,162774173447697,46,264992,265038,1,15383430439
133,0,1,162774183167555,162774183167626,162774184419709,71,1252083,1252154,1,15383430439
134,0,1,162774193183566,162774193183614,162774194356534,48,1172920,1172968,1,15383430439
135,0,1,162774203150725,162774203150771,162774204229880,46,1079109,1079155,1,15383430439
136,0,1,162774213166794,162774213166830,162774214267494,36,1100664,1100700,1,15383430439
137,0,1,162774223169106,162774223169171,162774224525317,65,1356146,1356211,1,15383430439
138,0,1,162774233167758,162774233167809,162774234555894,51,1388085,1388136,1,15383430439
139,0,1,162774243160602,162774243160640,162774244422639,38,1261999,1262037,1,15383430439
140,0,1,162774253186194,162774253186239,162774254424572,45,1238333,1238378,1,15383430439
141,0,1,162774263190705,162774263190755,162774264364557,50,1173802,1173852,1,15383430439
142,0,1,162774273185955,162774273186000,162774273703830,45,517830,517875,1,15383430439
143,0,1,162774283156562,162774283156610,162774284302425,48,1145815,1145863,1,15383430439
144,0,1,162774293186634,162774293186682,162774294314953,48,1128271,1128319,1,15383430439
145,0,1,162774303165627,162774303165675,162774304133626,48,967951,967999,1,15383430439
146,0,1,162774313184568,162774313184614,162774314137486,46,952872,952918,1,15383430439
147,0,1,162774323168903,162774323168949,162774324637616,46,1468667,1468713,1,15383430439
148,0,1,162774333177082,162774333177136,162774334184019,54,1006883,1006937,1,15383430439
149,0,1,162774343169646,162774343169717,162774344912978,71,1743261,1743332,1,15383430439
150,0,1,162774353170709,162774353170768,162774354310939,59,1140171,1140230,1,15383430439
151,0,1,162774363199469,162774363199513,162774364600714,44,1401201,1401245,1,15383430439
152,0,1,162774373165186,162774373165234,162774374277895,48,1112661,1112709,1,15383430439
153,0,1,162774383229136,162774383229183,162774384349154,47,1119971,1120018,1,15383430439
154,0,1,162774393161987,162774393162035,162774394237264,48,1075229,1075277,1,15383430439
155,0,1,162774403162451,162774403162491,162774404149978,40,987487,987527,1,15383430439
156,0,1,162774413175522,162774413175586,162774414911873,64,1736287,1736351,1,15383430439
157,0,1,162774423179906,162774423180054,162774426030530,148,2850476,2850624,1,15383430439
158,0,1,162774433174529,162774433174581,162774434601839,52,1427258,1427310,1,15383430439
159,0,1,162774443198146,162774443198206,162774444743720,60,1545514,1545574,1,15383430439
160,0,1,162774453159581,162774453159626,162774454255031,45,1095405,1095450,1,15383430439
161,0,1,162774463177481,162774463177529,162774464354361,48,1176832,1176880,1,15383430439
162,0,1,162774473168361,162774473168418,162774474257806,57,1089388,1089445,1,15383430439
163,0,1,162774483178502,162774483178572,162774484616538,70,1437966,1438036,1,15383430439
164,0,1,162774493169961,162774493170020,162774494426511,59,1256491,1256550,1,15383430439
165,0,1,162774503178837,162774503178883,162774504504363,46,1325480,1325526,1,15383430439
166,0,1,162774513165553,162774513165600,162774514350475,47,1184875,1184922,1,15383430439
167,0,1,162774523173506,162774523173558,162774524574406,52,1400848,1400900,1,15383430439
168,0,1,162774533169790,162774533169834,162774534573552,44,1403718,1403762,1,15383430439
169,0,1,162774543189993,162774543190053,162774544651348,60,1461295,1461355,1,15383430439
170,0,1,162774553177247,162774553177291,162774554500469,44,1323178,1323222,1,15383430439
171,0,1,162774563172661,162774563172709,162774564654950,48,1482241,1482289,1,15383430439
172,0,1,162774573170775,162774573170825,162774574479192,50,1308367,1308417,1,15383430439
