seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,10,162772853177742,162772853177786,162772854255889,44,1078103,1078147,1,10389731632
1,0,10,162772863142332,162772863142377,162772863939198,45,796821,796866,1,10389731632
2,0,10,162772873145835,162772873145880,162772873730818,45,584938,584983,1,10389731632
3,0,10,162772883221895,162772883221941,162772883834814,46,612873,612919,1,10389731632
4,0,10,162772893170729,162772893170777,162772893678190,48,507413,507461,1,10389731632
5,0,10,162772903241560,162772903241618,162772906417680,58,3176062,3176120,1,10389731632
6,0,10,162772913195270,162772913195312,162772913587997,42,392685,392727,1,10389731632
7,0,10,162772923159470,162772923159516,162772923813501,46,653985,654031,1,10389731632
8,0,10,162772933170831,162772933170877,162772933729850,46,558973,559019,1,10389731632
9,0,10,162772943217440,162772943217488,162772943844010,48,626522,626570,1,10389731632
10,0,10,162772953159358,162772953159396,162772953856844,38,697448,697486,1,10389731632
11,0,10,162772963144788,162772963144827,162772963787147,39,642320,642359,1,10389731632
12,0,10,162772973163726,162772973163774,162772973779749,48,615975,616023,1,10389731632
13,0,10,162772983185842,162772983185897,162772983790556,55,604659,604714,1,10389731632
14,0,10,162772993215994,162772993216040,162772993884344,46,668304,668350,1,10389731632
15,0,10,162773003982318,162773003982363,162773005227876,45,1245513,1245558,1,10389731632
16,0,10,162773013177150,162773013177195,162773013764725,45,587530,587575,1,10389731632
17,0,10,162773023169442,162773023169502,162773023756020,60,586518,586578,1,10389731632
18,0,10,162773033186095,162773033186141,162773033746172,46,560031,560077,1,10389731632
19,0,10,162773043199258,162773043199304,162773043800856,46,601552,601598,1,10389731632
20,0,10,162773053170485,162773053170528,162773053676475,43,505947,505990,1,10389731632
21,0,10,162773063143572,162773063143618,162773063660108,46,516490,516536,1,10389731632
22,0,10,162773073173965,162773073174012,162773073712598,47,538586,538633,1,10389731632
23,0,10,162773083215813,162773083215860,162773083833829,47,617969,618016,1,10389731632
24,0,10,162773093216133,162773093216179,162773093826115,46,609936,609982,1,10389731632
25,0,10,162773103282230,162773103282381,162773105057377,151,1774996,1775147,1,10389731632
26,0,10,162773113284386,162773113284537,162773114932909,151,1648372,1648523,1,10389731632
27,0,10,162773123220304,162773123220454,162773125329089,150,2108635,2108785,1,10389731632
28,0,10,162773133205615,162773133205761,162773135339021,146,2133260,2133406,1,10389731632
29,0,10,162773143158435,162773143158483,162773143706378,48,547895,547943,1,10389731632
30,0,10,162773153188941,162773153188988,162773153796381,47,607393,607440,1,10389731632
31,0,10,162773163144000,162773163144051,162773163983544,51,839493,839544,1,10389731632
