seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,15,162772853177742,162772853177786,162772853544285,44,366499,366543,1,7270504484
1,0,15,162772863142332,162772863142377,162772863412642,45,270265,270310,1,7270504484
2,0,15,162772873145835,162772873145880,162772873524564,45,378684,378729,1,7270504484
3,0,15,162772883221895,162772883221941,162772883611296,46,389355,389401,1,7270504484
4,0,15,162772893170729,162772893170777,162772893502867,48,332090,332138,1,7270504484
5,0,15,162772903241560,162772903241618,162772905452971,58,2211353,2211411,1,7270504484
6,0,15,162772913195270,162772913195312,162772913664168,42,468856,468898,1,7270504484
7,0,15,162772923159470,162772923159516,162772923423713,46,264197,264243,1,7270504484
8,0,15,162772933170831,162772933170877,162772933688882,46,518005,518051,1,7270504484
9,0,15,162772943217440,162772943217488,162772943553003,48,335515,335563,1,7270504484
10,0,15,162772953159358,162772953159396,162772953507313,38,347917,347955,1,7270504484
11,0,15,162772963144788,162772963144827,162772963402384,39,257557,257596,1,7270504484
12,0,15,162772973163726,162772973163774,162772973439856,48,276082,276130,1,7270504484
13,0,15,162772983185842,162772983185897,162772983417040,55,231143,231198,1,7270504484
14,0,15,162772993215994,162772993216040,162772993519627,46,303587,303633,1,7270504484
15,0,15,162773003982318,162773003982363,162773004901896,45,919533,919578,1,7270504484
16,0,15,162773013177150,162773013177195,162773013502585,45,325390,325435,1,7270504484
17,0,15,162773023169442,162773023169502,162773023692872,60,523370,523430,1,7270504484
18,0,15,162773033186095,162773033186141,162773033543898,46,357757,357803,1,7270504484
19,0,15,162773043199258,162773043199304,162773043516368,46,317064,317110,1,7270504484
20,0,15,162773053170485,162773053170528,162773053401098,43,230570,230613,1,7270504484
21,0,15,162773063143572,162773063143618,162773063335395,46,191777,191823,1,7270504484
22,0,15,162773073173965,162773073174012,162773073407988,47,233976,234023,1,7270504484
23,0,15,162773083215813,162773083215860,162773083537051,47,321191,321238,1,7270504484
24,0,15,162773093216133,162773093216179,162773093541765,46,325586,325632,1,7270504484
25,0,15,162773103282230,162773103282381,162773104078412,151,796031,796182,1,7270504484
26,0,15,162773113284386,162773113284537,162773114126153,151,841616,841767,1,7270504484
27,0,15,162773123220304,162773123220454,162773124226988,150,1006534,1006684,1,7270504484
28,0,15,162773133205615,162773133205761,162773134032553,146,826792,826938,1,7270504484
29,0,15,162773143158435,162773143158483,162773143404796,48,246313,246361,1,7270504484
30,0,15,162773153188941,162773153188988,162773153426113,47,237125,237172,1,7270504484
31,0,15,162773163144000,162773163144051,162773163403965,51,259914,259965,1,7270504484
32,0,15,162773173219312,162773173219360,162773173522616,48,303256,303304,1,7270504484
33,0,15,162773183225423,162773183225503,162773183531516,80,306013,306093,1,7270504484
34,0,15,162773193210969,162773193211119,162773194002314,150,791195,791345,1,7270504484
