seq,publisher_id,subscriber_id,t1_ns,t2_ns,receive_ts_ns,publish_overhead_ns,delivery_ns,latency_ns,is_warmup,discovery_time_ns
0,0,4,162772853177742,162772853177786,162772855410376,44,2232590,2232634,1,14031644480
1,0,4,162772863142332,162772863142377,162772864535554,45,1393177,1393222,1,14031644480
2,0,4,162772873145835,162772873145880,162772874111415,45,965535,965580,1,14031644480
3,0,4,162772883221895,162772883221941,162772884270019,46,1048078,1048124,1,14031644480
4,0,4,162772893170729,162772893170777,162772894175749,48,1004972,1005020,1,14031644480
5,0,4,162772903241560,162772903241618,162772905872146,58,2630528,2630586,1,14031644480
6,0,4,162772913195270,162772913195312,162772915500577,42,2305265,2305307,1,14031644480
7,0,4,162772923159470,162772923159516,162772924433223,46,1273707,1273753,1,14031644480
8,0,4,162772933170831,162772933170877,162772933877400,46,706523,706569,1,14031644480
9,0,4,162772943217440,162772943217488,162772944594295,48,1376807,1376855,1,14031644480
10,0,4,162772953159358,162772953159396,162772954449998,38,1290602,1290640,1,14031644480
11,0,4,162772963144788,162772963144827,162772964254025,39,1109198,1109237,1,14031644480
12,0,4,162772973163726,162772973163774,162772974316305,48,1152531,1152579,1,14031644480
13,0,4,162772983185842,162772983185897,162772984221110,55,1035213,1035268,1,14031644480
14,0,4,162772993215994,162772993216040,162772994361503,46,1145463,1145509,1,14031644480
15,0,4,162773003982318,162773003982363,162773005797694,45,1815331,1815376,1,14031644480
16,0,4,162773013177150,162773013177195,162773014332072,45,1154877,1154922,1,14031644480
17,0,4,162773023169442,162773023169502,162773024231631,60,1062129,1062189,1,14031644480
18,0,4,162773033186095,162773033186141,162773034196863,46,1010722,1010768,1,14031644480
19,0,4,162773043199258,162773043199304,162773044266644,46,1067340,1067386,1,14031644480
20,0,4,162773053170485,162773053170528,162773054173315,43,1002787,1002830,1,14031644480
21,0,4,162773063143572,162773063143618,162773064082170,46,938552,938598,1,14031644480
22,0,4,162773073173965,162773073174012,162773074183164,47,1009152,1009199,1,14031644480
23,0,4,162773083215813,162773083215860,162773084339497,47,1123637,1123684,1,14031644480
24,0,4,162773093216133,162773093216179,162773094343683,46,1127504,1127550,1,14031644480
25,0,4,162773103282230,162773103282381,162773106390955,151,3108574,3108725,1,14031644480
26,0,4,162773113284386,162773113284537,162773116417096,151,3132559,3132710,1,14031644480
27,0,4,162773123220304,162773123220454,162773126529027,150,3308573,3308723,1,14031644480
28,0,4,162773133205615,162773133205761,162773135267768,146,2062007,2062153,1,14031644480
29,0,4,162773143158435,162773143158483,162773144346066,48,1187583,1187631,1,14031644480
30,0,4,162773153188941,162773153188988,162773154204475,47,1015487,1015534,1,14031644480
31,0,4,162773163144000,162773163144051,162773164255217,51,1111166,1111217,1,14031644480
32,0,4,162773173219312,162773173219360,162773174327811,48,1108451,1108499,1,14031644480
33,0,4,162773183225423,162773183225503,162773184295619,80,1070116,1070196,1,14031644480
34,0,4,162773193210969,162773193211119,162773195946247,150,2735128,2735278,1,14031644480
35,0,4,162773203270467,162773203270718,162773206745086,251,3474368,3474619,1,14031644480
36,0,4,162773213287057,162773213287207,162773215954954,150,2667747,2667897,1,14031644480
37,0,4,162773223224463,162773223224613,162773226567591,150,3342978,3343128,1,14031644480
38,0,4,162773233216766,162773233216921,162773235770739,155,2553818,2553973,1,14031644480
39,0,4,162773243167436,162773243167470,162773245020197,34,1852727,1852761,1,14031644480
40,0,4,162773253163789,162773253163836,162773253933189,47,769353,769400,1,14031644480
41,0,4,162773263146036,162773263146088,162773263963926,52,817838,817890,1,14031644480
42,0,4,162773273169284,162773273169330,162773273999058,46,829728,829774,1,14031644480
43,0,4,162773283156837,162773283156884,162773284257450,47,1100566,1100613,1,14031644480
